job_id,company,title,posted_at,deadline,status,job_category,is_intern,education,career_min_months,career_max_months,certificates,major,foreign_lang_test,foreign_lang_score,computer_skill
589,근로복지공단,[대전병원] 별정직 의사(직업환경의학과) 채용 공고,2026.06.17,2026.06.29,마감,의료보건,False,전문학사,12,36,약사,전공무관,,,무관
590,근로복지공단,[대전병원] 기간제(조리사) 채용 공고,2026.06.17,2026.06.29,마감,공무기능,False,고졸,0,0,,전공무관,,,무관
591,학교법인한국폴리텍,한국폴리텍대학 제주캠퍼스 행정지원직(휴직자 대체) 채용 공고,2026.06.17,2026.06.24,마감,사무행정,False,전문학사,12,36,,전공무관,TOEIC Speaking,700,무관
592,한국수출입은행,한국수출입은행 2026년 별정직원(임시직_ 운전직 육아휴직 대체) 채용,2026.06.17,2026.07.02,마감,기타,False,전문학사,12,36,,전공무관,,,무관
593,한식진흥원,2026년 제3차 한식진흥원 공개채용 공고,2026.06.17,2026.07.03,마감,기타,False,전문학사,36,60,,전공무관,,,무관
594,공간정보품질관리원,공간정보품질관리원 2026년 제2차 기간제근로자 채용 공고,2026.06.17,2026.07.01,마감,사무행정,False,전문학사,0,0,"MOS,전산회계",전공무관,,,필요
595,대한적십자사,대구경북혈액원 비정규직(한시적근로자/장애인) 사무보조원 채용공고,2026.06.17,2026.07.02,마감,사무행정,False,학사,12,36,컴퓨터활용능력 2급,전공무관,,,무관
596,대한적십자사,대구경북혈액원 비정규직(한시적근로자) 사무보조원 채용공고,2026.06.17,2026.07.02,마감,사무행정,False,학력무관,36,60,,회계학과,TOEIC Speaking,650,무관
597,국립암센터, 국립암센터 부속병원 호흡기내과 임상스텝전문의 초빙공고,2026.06.17,2026.07.03,마감,의료보건,False,학사,36,60,약사,물리치료학과,,,무관
598,한국환경연구원,[한국환경연구원] 임시직(ESG) 채용 공고(0617),2026.06.17,2026.07.02,마감,연구전문,False,학사,12,36,,관련 전공(공고별 상이),,,무관
599,대한적십자사,대구경북혈액원 비정규직(육아휴직 대체인력) 운전원 채용공고,2026.06.17,2026.07.02,마감,공무기능,False,고졸,0,0,,전공무관,,,무관
600,대한적십자사,대구경북혈액원 비정규직(초단시간) 간호사 채용공고(포항센터),2026.06.17,2026.07.02,마감,의료보건,False,학사,0,0,물리치료사,물리치료학과,,,무관
601,대한적십자사,대구경북혈액원 비정규직(육아기근로시간단축 대체인력) 간호사 채용공고,2026.06.17,2026.07.02,마감,의료보건,False,학사,12,36,"물리치료사,방사선사",약학과,,,무관
602,국립공원공단,[주왕산] 2026년 주왕산 한시인력(수익시설) 직원 채용,2026.06.17,2026.06.23,마감,기술설비,False,학사,12,36,전기기사,전공무관,,,필요
603,한국토지주택공사,한국토지주택공사 대전충남지역본부 기간제근로자 채용공고,2026.06.17,2026.07.06,마감,기타,False,학력무관,12,36,,전공무관,,,무관
604,한국농수산식품유통공사,2026년 제3차 기간제 근로자(휴직대체인력) 채용(일반행정지원),2026.06.17,2026.07.02,마감,사무행정,False,학사,0,0,MOS,경영학과,,,필요
605,한국장애인개발원,[제2026-71호] 2026년도 제4차 충청남도장애아동·발달장애인지원센터 장애아동지원팀(운영지원) 기간제 계약직 채용 공고,2026.06.17,2026.07.01,마감,상담복지,False,전문학사,0,0,사회복지사 2급,전공무관,,,필요
606,국립공원공단,[무등산동부] 2026년 무등산동부사무소 기간제(대체인력-사무행정) 직원 2차 채용,2026.06.17,2026.07.01,마감,사무행정,False,학력무관,12,36,,전공무관,,,무관
607,부산대학교병원,2026년도 하반기 전문의료인력 모집 공고(양산분원),2026.06.17,2026.07.06,마감,의료보건,False,학사,36,60,,보건행정학과,,,무관
608,(주)한국가스기술공사,(수정) ESG경영처 기간제 계약직(육아휴직 대체인력) 변경 채용 공고,2026.06.17,2026.07.13,진행중,사무행정,False,전문학사,36,60,,전공무관,,,필요
609,국민연금공단,[국민연금공단 서울북부지역본부] 공무직(환경관리직_ 보안직) 및 기간제근로자(사회복지사_ 지역상담직) 공개채용 공고,2026.06.17,2026.06.24,마감,기술설비,False,학사,0,0,,토목공학과,,,필요
610,한국장애인고용공단,[한국장애인고용공단 제주발달장애인훈련센터] 2026년 대체근로자 채용,2026.06.17,2026.06.25,마감,기타,False,학력무관,0,0,,전공무관,TOEFL,650,무관
611,한국도로공사,한국도로공사 담양지사 기간제근로자(상황관리원) 채용공고,2026.06.17,2026.06.23,마감,사무행정,False,전문학사,36,60,,전공무관,,,무관
612,한국물기술인증원,한국물기술인증원 2026년 제3차 기간제근로자 채용 공고,2026.06.17,2026.06.23,마감,기타,False,학력무관,12,36,,전공무관,,,무관
613,근로복지공단,[화성지사] 공무직(근로자정보조사원) 채용 공고,2026.06.17,2026.06.24,마감,공무기능,False,학력무관,24,48,,전공무관,,,무관
614,주택관리공단(주),채용형 인턴 채용공고(주택관리공단 제주지사),2026.06.17,2026.06.24,마감,사무행정,True,학사,0,0,,전공무관,,,무관
615,88관광개발(주),88관광개발(주) - 골프장 프런트 채용 공고,2026.06.17,2026.07.03,마감,기타,False,학력무관,36,60,,전공무관,,,무관
616,부산대학교치과병원,부산대학교치과병원 계약직(보건직) 직원 모집 공고,2026.06.17,2026.07.01,마감,의료보건,False,학사,0,0,응급구조사,보건행정학과,,,무관
617,한국청소년활동진흥원,2026년 제1차 국립청소년해양센터 직원(기간제) 채용 공고,2026.06.17,2026.07.01,마감,공무기능,False,학력무관,12,24,,전공무관,,,무관
618,국립중앙의료원,계약직 간호사(간호부) 재공고,2026.06.16,2026.06.26,마감,의료보건,False,전문학사,12,36,약사,물리치료학과,,,무관
619,한국보훈복지의료공단,[광주보훈병원] 정규직-무기계약직 업무지원직(고객지원_ 시설지원_ 급식) 직원 채용 공고,2026.06.16,2026.06.26,마감,기술설비,False,학사,12,36,정보통신기사,기계공학과,,,무관
620,대한적십자사,중앙혈액검사센터 비정규직(대체인력) 임상병리사 모집 공고(2026년 2차),2026.06.16,2026.07.01,마감,의료보건,False,학사,0,0,약사,물리치료학과,,,무관
621,대한적십자사,중앙혈액검사센터 비정규직(대체인력) 임상병리사 모집 공고(2026년 1차),2026.06.16,2026.07.01,마감,의료보건,False,학사,12,36,임상병리사,보건행정학과,,,무관
622,한국환경연구원,[한국환경연구원] 임시직(일반행정) 채용 공고(행정관리실 대체인력)(0616),2026.06.16,2026.07.01,마감,연구전문,False,석사,12,36,,전공무관,TOEIC,600,무관
623,가축위생방역지원본부,[가축위생방역지원본부 공고 제2026-27호] 2026년 제2차 정규직 채용 공고,2026.06.16,2026.06.30,마감,의료보건,False,학사,12,36,약사,간호학과,,,무관
624,한국보훈복지의료공단,[인천보훈병원] 2026년 제4차 의사직[일반내과_ 내과(호흡기내과)_ 내과(순환기내과)_ 신경외과] 공개채용,2026.06.16,2026.06.30,마감,의료보건,False,학사,12,36,"간호사,임상병리사",전공무관,,,무관
625,한국의약품안전관리원,한국의약품안전관리원 개방형 직위(의약품안전조사본부장) 채용 공고(2차 재공고),2026.06.16,2026.07.03,마감,기술설비,False,학사,36,60,산업안전기사,전공무관,,,무관
626,선박해양플랜트연구소,2026년 상반기 정규직(연구직_ 행정직) 및 무기계약직(주무원) 공개채용,2026.06.16,2026.07.01,마감,연구전문,False,석사,12,36,,관련 전공(공고별 상이),OPIc,750,무관
627,한국데이터산업진흥원,2026년 한국데이터산업진흥원 제1차 직원 채용 공고,2026.06.16,2026.07.01,마감,IT전산,False,학사,12,36,,전공무관,TOEIC,800,필요
628,한국보훈복지의료공단,[광주보훈병원] 계약직 기능직(간호조무사) 직원 채용 공고,2026.06.16,2026.06.26,마감,의료보건,False,학사,36,60,"약사,임상병리사",전공무관,,,무관
629,근로복지공단,[태백병원] 별정직 의사(내과 또는 가정의학과) 채용 공고,2026.06.16,2026.06.26,마감,의료보건,False,학사,0,0,간호사,약학과,,,무관
630,근로복지공단,[순천병원] 의료직(산업위생사) 채용 공고,2026.06.16,2026.06.26,마감,의료보건,False,석사,36,60,요양보호사,물리치료학과,,,무관
631,농업정책보험금융원,농업정책보험금융원 신규직원 채용 공고,2026.06.16,2026.07.01,마감,사무행정,False,학사,36,60,,전공무관,,,필요
632,대한적십자사,서울적십자병원 계약직 조리원 신규채용 공고,2026.06.16,2026.07.02,마감,공무기능,False,학력무관,0,0,,전공무관,,,무관
633,대한적십자사,서울적십자병원 정규직 간호조무사 신규채용 공고,2026.06.16,2026.07.02,마감,의료보건,False,전문학사,0,0,,간호학과,,,무관
634,대한적십자사,서울적십자병원 계약직 간호사(내과전담) 신규채용 공고,2026.06.16,2026.07.02,마감,의료보건,False,전문학사,0,0,물리치료사,전공무관,,,무관
635,서울올림픽기념국민체육진흥공단,한국스포츠과학원 초빙연구원 채용공고(전문선수 기능회복 시스템 구축사업),2026.06.16,2026.06.30,마감,IT전산,False,석사,0,0,,전공무관,,,필요
636,국립아시아문화전당재단,2026년 국립아시아문화전당재단 청년인턴 채용 연장공고,2026.06.16,2026.06.23,마감,기타,True,학력무관,0,0,,전공무관,,,무관
637,국민건강보험공단 일산병원,2026년 업무지원직(호스피스보조활동인력) 모집공고(기능직),2026.06.16,2026.06.29,마감,공무기능,False,학력무관,0,0,,전공무관,,,무관
638,국립공원공단,[월악산] 2026년 월악산국립공원사무소 한시인력(국립공원지킴이) 직원 채용,2026.06.16,2026.06.26,마감,공무기능,False,전문학사,0,0,,전공무관,,,무관
639,신용보증재단중앙회,2026년도 기간제근로자(육아휴직 대체) 공개채용,2026.06.16,2026.07.01,마감,기타,False,고졸,0,0,,전공무관,,,무관
640,전국재해구호협회,(수정) [전국재해구호협회] 2026년 제2차 직원 채용,2026.06.16,2026.06.30,마감,기타,False,고졸,36,60,,전공무관,,,무관
641,한전KPS(주),한전KPS(주) 월성2사업처 월성4호기 정지냉각계통 열교환기#2 전단 배관 교체공사 채용공고,2026.06.16,2026.06.18,마감,기타,False,고졸,36,60,,전공무관,,,무관
642,국립호남권생물자원관,2026년 국립호남권생물자원관 청년인턴 채용 공고,2026.06.16,2026.06.23,마감,기타,True,학력무관,0,0,,전공무관,,,무관
643,한국보훈복지의료공단,[부산보훈병원] 청년인턴(체험형-일반) 채용공고,2026.06.16,2026.06.30,마감,기타,True,학력무관,0,0,,전공무관,,,무관
644,한국보훈복지의료공단,[부산보훈병원] 계약직(임상병리사-단시간) 채용공고,2026.06.16,2026.06.30,마감,의료보건,False,학사,0,0,,전공무관,,,무관
645,한국보훈복지의료공단,[부산보훈병원] 계약직(간호조무사_ 청능사_ 사회복지사) 채용공고,2026.06.16,2026.06.30,마감,의료보건,False,전문학사,0,0,물리치료사,전공무관,,,무관
646,한국보훈복지의료공단,[전주보훈요양원] 장애인 청년인턴(단시간) 채용 공고,2026.06.16,2026.06.26,마감,기타,True,학력무관,0,12,,전공무관,,,무관
647,학교법인한국폴리텍,한국폴리텍대학 춘천캠퍼스 업무직[대학운영직_영선원] 채용 공고,2026.06.16,2026.06.23,마감,기타,False,고졸,0,0,,전공무관,,,무관
648,영화진흥위원회,2026년 대체인력(사서) 공개채용 공고,2026.06.15,2026.06.30,마감,기타,False,고졸,0,0,,전공무관,,,무관
649,영화진흥위원회,2026년 건축직(일반계약직) 공개채용 공고,2026.06.15,2026.06.30,마감,기술설비,False,학사,36,60,,전공무관,,,무관
650,영화진흥위원회,2026년 공무직(시설관리(기계설비)) 공개채용 공고,2026.06.15,2026.06.30,마감,기술설비,False,고졸,36,60,,전기공학과,,,무관
651,한국환경연구원,[한국환경연구원] 임시직(공간정보 및 환경공학) 채용 공고(0615),2026.06.15,2026.06.30,마감,연구전문,False,박사,36,72,,관련 전공(공고별 상이),,,무관
652,경북대학교병원,칠곡경북대학교병원 2026년 6월 1차 임시직원 채용공고(행정 간호사 임상병리사),2026.06.15,2026.06.22,마감,의료보건,False,학사,12,36,간호사,약학과,,,무관
653,부산대학교병원,2026년 6월 계약직의사(외과) 공개채용 모집공고,2026.06.15,2026.07.02,마감,의료보건,False,학사,0,0,응급구조사,간호학과,,,무관
654,주택도시보증공사,2026년 주택도시보증공사 시니어 상담사 채용공고,2026.06.15,2026.06.22,마감,상담복지,False,학사,12,36,사회복지사 1급,전공무관,,,무관
655,한국도로공사,한국도로공사 경남권건설사업단 기간제근로자(사무원) 채용공고,2026.06.15,2026.06.22,마감,사무행정,False,학사,12,36,,회계학과,,,무관
656,한국도로공사,한국도로공사 창녕지사 기간제근로자(안전순찰원) 채용공고,2026.06.15,2026.06.22,마감,기술설비,False,고졸,0,0,,토목공학과,,,필요
657,국립암센터,임시직 채용공고[260615],2026.06.15,2026.06.30,마감,기타,False,학력무관,0,0,,전공무관,,,무관
658,한국도로공사,한국도로공사 고성지사 기간제근로자(조경) 채용공고,2026.06.15,2026.06.22,마감,기타,False,학력무관,12,36,,전공무관,,,무관
659,한국도로공사,한국도로공사 김포파주건설사업단 기간제근로자(사무원) 채용공고,2026.06.15,2026.06.22,마감,사무행정,False,학력무관,0,0,,전공무관,,,필요
660,국립암센터,임시직(전문계약직) 채용공고[260615],2026.06.15,2026.06.30,마감,기타,False,학력무관,12,36,,전공무관,,,무관
661,중소벤처기업연구원,2026년도 제4차 중소벤처기업연구원 공개채용 공고,2026.06.15,2026.06.30,마감,연구전문,False,석사,0,0,,관련 전공(공고별 상이),TOEFL,800,필요
662,한국장애인개발원,[제2026-70호] 2026년도 제5차 대구광역시장애아동·발달장애인지원센터(장애아동지원팀) 기간제 계약직 채용 공고,2026.06.15,2026.07.01,마감,상담복지,False,학사,12,36,,아동학과,,,무관
663,한국전력공사,2026년 제1차 장애인 체험형 인턴 채용공고 [인천본부],2026.06.15,2026.06.29,마감,기타,True,학사,0,0,,전공무관,,,무관
664,기초과학연구원,제2026-4회 기초과학연구원 별정직 채용 공고,2026.06.15,2026.06.30,마감,연구전문,False,석사,0,0,,전공무관,OPIc,700,무관
665,노사발전재단,ADB 남아시아 개발협력 및 우즈벡 정책자문 단기기간제 채용,2026.06.15,2026.06.22,마감,기타,False,고졸,36,60,,전공무관,,,무관
666,한국특허정보원,2026년 제2차 한국특허정보원 직원 채용 공고,2026.06.15,2026.06.30,마감,기타,False,학력무관,36,60,,전공무관,,,무관
667,학교법인한국폴리텍,2026년도 한국폴리텍대학 성남캠퍼스 업무직(조리사) 채용 공고,2026.06.15,2026.06.25,마감,공무기능,False,학력무관,12,24,,전공무관,,,무관
668,학교법인한국폴리텍,2026년 한국폴리텍대학 포항캠퍼스 업무직(운전원)채용 공고,2026.06.15,2026.06.23,마감,공무기능,False,학력무관,24,48,,전공무관,,,무관
669,국립암센터,업무직 채용공고[260615],2026.06.15,2026.06.30,마감,기타,False,학력무관,0,0,,전공무관,,,필요
670,정보통신산업진흥원,2026년 제2차 위촉직(대체) 근로자 채용 공고,2026.06.15,2026.06.30,마감,기타,False,고졸,12,36,,전공무관,,,무관
671,한국청소년정책연구원,[채용공고 2026-09호] 수탁과제 계약직원 채용 공고,2026.06.15,2026.06.30,마감,기타,False,고졸,12,36,,전공무관,,,무관
672,한국수목원정원관리원,한국수목원정원관리원 2026년 제2차 체험형 청년인턴 채용 공고,2026.06.15,2026.06.29,마감,사무행정,True,전문학사,0,0,,전공무관,,,무관
673,서울올림픽기념국민체육진흥공단,한국스포츠과학원 초빙연구원 채용공고(과훈련 증후군 모니터링),2026.06.15,2026.06.29,마감,연구전문,False,학사,36,72,,관련 전공(공고별 상이),TOEFL,750,필요
674,한국농촌경제연구원,한국농촌경제연구원 2026-7차 계약직 채용 공고,2026.06.15,2026.06.29,마감,연구전문,False,학사,12,36,,관련 전공(공고별 상이),OPIc,750,필요
675,학교법인한국폴리텍,(수정) 한국폴리텍대학 바이오캠퍼스 업무직(대학운영직_조리사) 채용 공고,2026.06.15,2026.06.22,마감,공무기능,False,학력무관,0,0,지게차운전기능사,전공무관,,,무관
676,주택관리공단(주),체험형 인턴 채용공고(주택관리공단 경남지사),2026.06.15,2026.06.23,마감,사무행정,True,전문학사,0,0,,전공무관,,,무관
677,대한무역투자진흥공사,2026년 3기 체험형 청년인턴 모집,2026.06.15,2026.06.30,마감,기타,True,학력무관,0,0,,전공무관,,,무관
678,한국보건복지인재원,(수정) (제2026-4호) 한국보건복지인재원 신규직원(일반공무직) 채용 공고,2026.06.15,2026.06.30,마감,의료보건,False,전문학사,0,0,응급구조사,약학과,,,무관
679,한국보훈복지의료공단,[광주보훈요양원] 2026년 제3차 요양보호직 직원 채용 공고,2026.06.15,2026.06.29,마감,의료보건,False,전문학사,36,60,,물리치료학과,TOEFL,650,무관
680,재단법인 한국에너지재단,2026년 (재)한국에너지재단 제1차 기간제 채용(채용 제2026-04호),2026.06.13,2026.06.29,마감,기타,False,학사,36,60,,전공무관,,,필요
681,(재)예술경영지원센터,(재)예술경영지원센터 2026년 제2차 체험형 청년인턴 채용 공고,2026.06.12,2026.06.26,마감,상담복지,True,학사,0,0,,전공무관,,,무관
682,(재)예술경영지원센터,(재)예술경영지원센터 2026년 제2차 직원(장애인 제한경쟁) 채용 공고,2026.06.12,2026.06.26,마감,상담복지,False,학사,12,36,"청소년상담사,사회복지사 1급",전공무관,,,무관
683,(재)예술경영지원센터,(재)예술경영지원센터 2026년 제2차 직원(보훈 제한경쟁) 채용 공고,2026.06.12,2026.06.26,마감,상담복지,False,학사,0,0,,심리학과,,,무관
684,(재)예술경영지원센터,(재)예술경영지원센터 2026년 제2차 직원(경력제한경쟁) 채용 공고,2026.06.12,2026.06.26,마감,상담복지,False,학사,0,0,,전공무관,,,무관
685,(재)예술경영지원센터,(재)예술경영지원센터 2026년 제2차 직원(공개경쟁) 채용 공고,2026.06.12,2026.06.26,마감,상담복지,False,전문학사,12,36,사회복지사 1급,사회복지학과,,,무관
686,제주대학교병원,제주대학교병원 계약직(행정) 모집공고,2026.06.12,2026.06.18,마감,사무행정,False,학사,0,0,,행정학과,OPIc,600,필요
687,제주대학교병원,제주대학교병원 단기간 계약직(중앙물류이송)_ 휴직대체 계약직(조리·배식원_ 물리치료사_ 원무) 모집공고,2026.06.12,2026.06.17,마감,의료보건,False,학사,12,36,임상병리사,보건행정학과,,,무관
688,에너지경제연구원,[에너지경제연구원] 공공기관 청년인턴(장애인제한경쟁) 채용 공고(경영지원본부),2026.06.12,2026.06.29,마감,연구전문,True,석사,0,0,,전공무관,,,무관
689,서울올림픽기념국민체육진흥공단,한국스포츠과학원 분석연구원 채용공고(장애인선수 현장밀착형 스포츠과학지원_3차),2026.06.12,2026.06.26,마감,연구전문,False,학사,36,72,,관련 전공(공고별 상이),,,무관
690,학교법인한국폴리텍,한국폴리텍대학 아산캠퍼스 대학운영직(경비원_보훈특별고용) 채용(2차) 공고,2026.06.12,2026.07.01,마감,공무기능,False,학력무관,0,0,,전공무관,,,무관
691,한국식품안전관리인증원,2026년 제8차 계약직직원 채용,2026.06.12,2026.06.19,마감,기타,False,학사,12,36,,전공무관,,,무관
692,경제인문사회연구회,2026년도 제7차 직원채용 공고(계약직 전문위원),2026.06.12,2026.06.26,마감,연구전문,False,석사,12,36,,전공무관,,,무관
693,경제인문사회연구회,2026년도 제7차 직원채용 공고(계약직 전문원_(전산·정보화)),2026.06.12,2026.06.26,마감,IT전산,False,학사,12,36,,전공무관,,,필요
694,경제인문사회연구회,2026년도 제7차 직원채용 공고(계약직 전문원_일반행정(육아휴직대체)),2026.06.12,2026.06.26,마감,사무행정,False,학사,0,0,"MOS,컴퓨터활용능력 2급",전공무관,,,무관
695,한국문화진흥주식회사,한국문화진흥(주) 뉴서울컨트리클럽 정규직(레스토랑_ 프런트)_ 체험형 청년인턴(경기진행_ 행정보조_ 코스관리) 채용,2026.06.12,2026.06.27,마감,사무행정,True,학사,0,0,,전공무관,,,무관
696,근로복지공단,[인천병원] 별정직 의사(재활의학과) 채용 공고,2026.06.12,2026.06.25,마감,의료보건,False,학사,0,0,,물리치료학과,,,필요
697,(재)한국통계정보원,[제2026-07] 한국통계정보원 무기계약직(경력직) 제한경쟁 채용 공고,2026.06.12,2026.06.25,마감,기술설비,False,학사,0,0,산업안전기사,건축공학과,,,무관
698,근로복지공단,[순천병원] 기간제 의사(산부인과) 채용 공고,2026.06.12,2026.06.22,마감,의료보건,False,전문학사,36,60,"응급구조사,간호사",간호학과,,,무관
699,근로복지공단,[정선병원] 기간제 의사(응급실) 채용 공고,2026.06.12,2026.06.19,마감,의료보건,False,석사,36,60,물리치료사,간호학과,,,무관
700,한국환경연구원,[한국환경연구원] 임시직(물관리 기후변화 영향 및 리스크 평가) 채용 공고(0612),2026.06.12,2026.06.29,마감,연구전문,False,학사,0,0,,관련 전공(공고별 상이),,,무관
701,근로복지공단,[정선병원] 공무직(전기기계통신기사_전기분야) 채용 공고,2026.06.12,2026.06.19,마감,기술설비,False,고졸,12,36,기계정비산업기사,전공무관,,,무관
702,한국환경연구원,[한국환경연구원] 임시직(기후변화 적응 정책) 채용 공고(0612),2026.06.12,2026.06.29,마감,연구전문,False,석사,12,36,,관련 전공(공고별 상이),,,필요
703,(재)우체국물류지원단,우체국물류지원단 서울지사 동서울물류사업소 기간제(발착직) 채용 공고,2026.06.12,2026.06.18,마감,기타,False,학력무관,0,0,,전공무관,,,무관
704,기초과학연구원,2026-6회 생명과학 연구클러스터 별정직 채용 공고,2026.06.12,2026.06.30,마감,기타,False,학사,0,0,,전공무관,,,무관
705,기술보증기금,2026년 기술보증기금 정규직 신입직원 채용공고,2026.06.12,2026.06.30,마감,기타,False,학사,0,0,,전공무관,,,무관
706,국립공원공단,[태백산] 태백산국립공원사무소 기간제(자원보전) 직원 채용 공고,2026.06.12,2026.06.26,마감,사무행정,False,학사,12,36,,전공무관,,,무관
707,한국농어촌공사,한국농어촌공사 진주산청지사 공무직(청소원) 보훈·장애인 제한경쟁 채용공고,2026.06.12,2026.06.26,마감,공무기능,False,전문학사,0,0,,전공무관,,,무관
708,건축공간연구원,건축공간연구원 위촉직 모집,2026.06.12,2026.06.29,마감,연구전문,False,석사,36,72,,관련 전공(공고별 상이),,,무관
709,대한적십자사,부산혈액원 비정규직 한시적근로자 운전원 채용 공고,2026.06.12,2026.06.27,마감,공무기능,False,학력무관,0,0,,전공무관,,,무관
710,한국보훈복지의료공단,[중앙보훈병원] 이비인후과 전문의 채용 공고,2026.06.12,2026.06.26,마감,의료보건,False,학사,0,0,물리치료사,간호학과,,,무관
711,한국보훈복지의료공단,[중앙보훈병원] 내과 전문의(응급의료센터) 채용 공고,2026.06.12,2026.06.26,마감,의료보건,False,전문학사,36,60,약사,물리치료학과,,,무관
712,(재)우체국물류지원단,우체국물류지원단 서울지사 기간제(사무직_보건_ 육아휴직대체) 채용 공고,2026.06.12,2026.06.18,마감,의료보건,False,전문학사,0,0,요양보호사,전공무관,,,필요
713,대한적십자사,부산혈액원 비정규직 한시적근로자 시간선택제 간호사 채용 공고,2026.06.12,2026.06.27,마감,의료보건,False,학사,0,0,응급구조사,약학과,,,무관
714,세계김치연구소,[세계김치연구소] 2026년 제6차 직원 채용 공고,2026.06.12,2026.06.26,마감,기타,False,고졸,36,60,,전공무관,,,무관
715,동남권원자력의학원,[직원채용] 별정직 사무직(심사평가팀) 공개 채용,2026.06.12,2026.06.29,마감,사무행정,False,학사,12,36,MOS,회계학과,TOEIC Speaking,700,무관
716,한국특허정보원,한국특허정보원 개방형직위 제한경쟁채용 공고,2026.06.11,2026.06.30,마감,기타,False,학력무관,0,0,,전공무관,,,무관
717,국립공원공단,[속리산] 국립공원공단 속리산국립공원사무소 기간제(탐방시설-운전) 직원 채용,2026.06.11,2026.06.25,마감,기술설비,False,전문학사,12,36,건축기사,전공무관,,,무관
718,한국문화관광연구원,한국문화관광연구원 위촉직원 채용 공고[2026-22],2026.06.11,2026.06.18,마감,연구전문,False,석사,36,72,,관련 전공(공고별 상이),TOEFL,650,무관
719,학교법인한국폴리텍,한국폴리텍대학 대구캠퍼스 무기계약직원_업무직(조리원) 채용 공고,2026.06.11,2026.06.22,마감,기술설비,False,전문학사,0,0,산업안전기사,전공무관,,,무관
720,한국교육학술정보원, 2026년 제5차 직원(계약직 및 청년인턴(장애·보훈 제한경쟁)) 채용,2026.06.11,2026.06.25,마감,기타,True,학력무관,0,0,,전공무관,,,무관
721,국립공원공단,[설악산] 설악산국립공원 기간제 직원[환경관리(한시인력)] 채용 공고,2026.06.11,2026.06.17,마감,기술설비,False,고졸,12,36,건축기사,전기공학과,,,필요
722,한국교육학술정보원,2026년 제5차 직원(계약직 및 청년인턴) 채용,2026.06.11,2026.06.25,마감,기타,True,학력무관,0,0,,전공무관,,,무관
723,근로복지공단,[대구병원] 기간제(사무원) 채용 공고,2026.06.11,2026.06.18,마감,사무행정,False,학사,36,60,컴퓨터활용능력 1급,전공무관,,,필요
724,근로복지공단,[대구병원] 기간제(약사) 채용 공고,2026.06.11,2026.06.18,마감,의료보건,False,전문학사,36,60,,전공무관,,,필요
725,근로복지공단,[태백병원] 의료직 4급(약사) 채용 공고,2026.06.11,2026.06.22,마감,의료보건,False,학사,0,0,임상병리사,전공무관,,,무관
726,국립공원공단,[국립공원연구원] 국립공원연구원 기간제(대체인력_ 연구복원) 직원 채용,2026.06.11,2026.06.25,마감,연구전문,False,석사,12,36,,관련 전공(공고별 상이),,,무관
727,대한법률구조공단,2026년 대한법률구조공단 기간제근로자 채용 공고,2026.06.11,2026.06.26,마감,기타,False,학력무관,36,60,,전공무관,,,무관
728,대한적십자사,(거창적십자병원) 육아휴직 대체인력_보건직 방사선사 1차 채용,2026.06.11,2026.06.27,마감,의료보건,False,전문학사,0,0,방사선사,전공무관,TOEFL,700,무관
729,대한적십자사,(거창적십자병원) 육아휴직 대체인력_기술직 기술원 1차 채용,2026.06.11,2026.06.27,마감,기술설비,False,학력무관,0,0,정보통신기사,토목공학과,,,무관
730,한국도로공사,한국도로공사 대구경북본부 기간제근로자(공용장비운전원) 채용공고,2026.06.11,2026.06.17,마감,공무기능,False,전문학사,0,0,,전공무관,,,무관
731,근로복지공단,[근로복지공단] 공무직(사무원) 채용 공고,2026.06.11,2026.06.18,마감,공무기능,False,전문학사,0,0,,전공무관,,,무관
732,국립공원공단,[월출산] 월출산국립공원사무소 기간제(자원보전) 직원 채용 공고,2026.06.11,2026.06.25,마감,사무행정,False,학사,0,0,,회계학과,,,무관
733,한전KPS(주),한전KPS(주) 고리2사업처 ‘26년도 단기노무원 통합 2차 채용 공고,2026.06.11,2026.06.15,마감,공무기능,False,학력무관,24,48,,전공무관,,,무관
734,한국지식재산보호원,[한국지식재산보호원] 2026년도 제5차 인력채용,2026.06.11,2026.06.26,마감,기타,False,학사,36,60,,전공무관,,,필요
735,국립공원공단,[가야산생태탐방원] 2026년 가야산생태탐방원 국립공원지킴이-5차 채용,2026.06.11,2026.06.22,마감,공무기능,False,학력무관,0,0,"운전면허 1종,조리사",전공무관,,,무관
736,한국토지주택공사,한국토지주택공사 서울지역본부 기간제근로자(현장보조감독(전기) 외) 채용공고,2026.06.11,2026.06.29,마감,기술설비,False,학력무관,12,36,기계정비산업기사,전공무관,,,무관
737,서울올림픽기념국민체육진흥공단,한국스포츠과학원 초빙연구원 채용공고(운동부하검사 프로토콜),2026.06.11,2026.06.25,마감,연구전문,False,석사,12,36,,관련 전공(공고별 상이),,,무관
738,국립공원공단,[새만금환경생태단지관리단] 2026년 새만금환경생태단지관리단 기간제 직원 채용,2026.06.11,2026.06.25,마감,사무행정,False,전문학사,0,0,,전공무관,,,필요
739,한국지식재산보호원,[한국지식재산보호원] 2026년도 제4차 인력채용(해외 IP센터장),2026.06.11,2026.06.26,마감,기타,False,학사,12,36,,전공무관,,,무관
740,한국지식재산보호원,[한국지식재산보호원] 2026년도 제3차 인력채용(개방형 직위),2026.06.11,2026.06.26,마감,기타,False,학력무관,0,0,,전공무관,,,무관
