profile_id,capability_id,taxonomy_version_id,scope_level,scope_id,entry_segment,period_id,depth_distribution,expected_depth,sample_size,evidence_support,confidence,analysis_version
cdp_demo_security_compliance-design_b2b_saas_all,cap_security_compliance-design,tx_demo_security,cluster,b2b_saas,all,y2026,"{""foundation"": 3, ""application"": 0, ""tradeoff"": 0}",foundation,3,"{""dimensions"": [""dim_security_privacy-compliance""], ""matched_postings"": 3}",0.70000,an_demo_security
cdp_demo_security_compliance-design_b2b_saas_entry_junior,cap_security_compliance-design,tx_demo_security,cluster,b2b_saas,entry_junior,y2026,"{""foundation"": 2, ""application"": 0, ""tradeoff"": 0}",foundation,2,"{""dimensions"": [""dim_security_privacy-compliance""], ""matched_postings"": 2}",0.70000,an_demo_security
cdp_demo_security_compliance-design_fintech_finance_all,cap_security_compliance-design,tx_demo_security,cluster,fintech_finance,all,y2026,"{""foundation"": 1, ""application"": 2, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_security_privacy-compliance""], ""matched_postings"": 3}",0.70000,an_demo_security
cdp_demo_security_compliance-design_fintech_finance_entry_junior,cap_security_compliance-design,tx_demo_security,cluster,fintech_finance,entry_junior,y2026,"{""foundation"": 1, ""application"": 1, ""tradeoff"": 0}",application,2,"{""dimensions"": [""dim_security_privacy-compliance""], ""matched_postings"": 2}",0.70000,an_demo_security
cdp_demo_security_compliance-design_si_enterprise_all,cap_security_compliance-design,tx_demo_security,cluster,si_enterprise,all,y2026,"{""foundation"": 0, ""application"": 1, ""tradeoff"": 2}",tradeoff,3,"{""dimensions"": [""dim_security_privacy-compliance""], ""matched_postings"": 3}",0.70000,an_demo_security
cdp_demo_security_compliance-design_si_enterprise_entry_junior,cap_security_compliance-design,tx_demo_security,cluster,si_enterprise,entry_junior,y2026,"{""foundation"": 0, ""application"": 0, ""tradeoff"": 1}",tradeoff,1,"{""dimensions"": [""dim_security_privacy-compliance""], ""matched_postings"": 1}",0.70000,an_demo_security
cdp_demo_game_client_gameplay-impl_overall_all,cap_game_client_gameplay-impl,tx_demo_game_client,overall,game_client,all,y2026,"{""foundation"": 4, ""application"": 11, ""tradeoff"": 3}",application,18,"{""dimensions"": [""dim_game_client_unity-csharp"", ""dim_game_client_unreal-cpp"", ""dim_game_client_game-math""], ""matched_postings"": 18}",0.85000,an_demo_game_client
cdp_demo_game_client_gameplay-impl_overall_entry_junior,cap_game_client_gameplay-impl,tx_demo_game_client,overall,game_client,entry_junior,y2026,"{""foundation"": 4, ""application"": 5, ""tradeoff"": 1}",application,10,"{""dimensions"": [""dim_game_client_unity-csharp"", ""dim_game_client_unreal-cpp"", ""dim_game_client_game-math""], ""matched_postings"": 10}",0.85000,an_demo_game_client
cdp_demo_game_client_gameplay-impl_bigtech_platform_all,cap_game_client_gameplay-impl,tx_demo_game_client,cluster,bigtech_platform,all,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_game_client_unity-csharp"", ""dim_game_client_unreal-cpp"", ""dim_game_client_game-math""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_gameplay-impl_bigtech_platform_entry_junior,cap_game_client_gameplay-impl,tx_demo_game_client,cluster,bigtech_platform,entry_junior,y2026,"{""foundation"": 0, ""application"": 2, ""tradeoff"": 0}",application,2,"{""dimensions"": [""dim_game_client_unity-csharp"", ""dim_game_client_unreal-cpp"", ""dim_game_client_game-math""], ""matched_postings"": 2}",0.70000,an_demo_game_client
cdp_demo_game_client_gameplay-impl_startup_all,cap_game_client_gameplay-impl,tx_demo_game_client,cluster,startup,all,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_game_client_unity-csharp"", ""dim_game_client_unreal-cpp"", ""dim_game_client_game-math""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_gameplay-impl_b2b_saas_all,cap_game_client_gameplay-impl,tx_demo_game_client,cluster,b2b_saas,all,y2026,"{""foundation"": 2, ""application"": 1, ""tradeoff"": 0}",foundation,3,"{""dimensions"": [""dim_game_client_unity-csharp"", ""dim_game_client_unreal-cpp"", ""dim_game_client_game-math""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_gameplay-impl_b2b_saas_entry_junior,cap_game_client_gameplay-impl,tx_demo_game_client,cluster,b2b_saas,entry_junior,y2026,"{""foundation"": 2, ""application"": 0, ""tradeoff"": 0}",foundation,2,"{""dimensions"": [""dim_game_client_unity-csharp"", ""dim_game_client_unreal-cpp"", ""dim_game_client_game-math""], ""matched_postings"": 2}",0.70000,an_demo_game_client
cdp_demo_game_client_gameplay-impl_fintech_finance_all,cap_game_client_gameplay-impl,tx_demo_game_client,cluster,fintech_finance,all,y2026,"{""foundation"": 2, ""application"": 1, ""tradeoff"": 0}",foundation,3,"{""dimensions"": [""dim_game_client_unity-csharp"", ""dim_game_client_unreal-cpp"", ""dim_game_client_game-math""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_gameplay-impl_fintech_finance_entry_junior,cap_game_client_gameplay-impl,tx_demo_game_client,cluster,fintech_finance,entry_junior,y2026,"{""foundation"": 2, ""application"": 0, ""tradeoff"": 0}",foundation,2,"{""dimensions"": [""dim_game_client_unity-csharp"", ""dim_game_client_unreal-cpp"", ""dim_game_client_game-math""], ""matched_postings"": 2}",0.70000,an_demo_game_client
cdp_demo_game_client_gameplay-impl_si_enterprise_all,cap_game_client_gameplay-impl,tx_demo_game_client,cluster,si_enterprise,all,y2026,"{""foundation"": 0, ""application"": 0, ""tradeoff"": 3}",tradeoff,3,"{""dimensions"": [""dim_game_client_unity-csharp"", ""dim_game_client_unreal-cpp"", ""dim_game_client_game-math""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_gameplay-impl_si_enterprise_entry_junior,cap_game_client_gameplay-impl,tx_demo_game_client,cluster,si_enterprise,entry_junior,y2026,"{""foundation"": 0, ""application"": 0, ""tradeoff"": 1}",tradeoff,1,"{""dimensions"": [""dim_game_client_unity-csharp"", ""dim_game_client_unreal-cpp"", ""dim_game_client_game-math""], ""matched_postings"": 1}",0.70000,an_demo_game_client
cdp_demo_game_client_gameplay-impl_game_all,cap_game_client_gameplay-impl,tx_demo_game_client,cluster,game,all,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_game_client_unity-csharp"", ""dim_game_client_unreal-cpp"", ""dim_game_client_game-math""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_gameplay-impl_game_entry_junior,cap_game_client_gameplay-impl,tx_demo_game_client,cluster,game,entry_junior,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_game_client_unity-csharp"", ""dim_game_client_unreal-cpp"", ""dim_game_client_game-math""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_runtime-perf_overall_all,cap_game_client_runtime-perf,tx_demo_game_client,overall,game_client,all,y2026,"{""foundation"": 2, ""application"": 7, ""tradeoff"": 9}",tradeoff,18,"{""dimensions"": [""dim_game_client_graphics-opt"", ""dim_game_client_unity-csharp""], ""matched_postings"": 18}",0.85000,an_demo_game_client
cdp_demo_game_client_runtime-perf_overall_entry_junior,cap_game_client_runtime-perf,tx_demo_game_client,overall,game_client,entry_junior,y2026,"{""foundation"": 2, ""application"": 2, ""tradeoff"": 6}",tradeoff,10,"{""dimensions"": [""dim_game_client_graphics-opt"", ""dim_game_client_unity-csharp""], ""matched_postings"": 10}",0.85000,an_demo_game_client
cdp_demo_game_client_runtime-perf_bigtech_platform_all,cap_game_client_runtime-perf,tx_demo_game_client,cluster,bigtech_platform,all,y2026,"{""foundation"": 0, ""application"": 0, ""tradeoff"": 3}",tradeoff,3,"{""dimensions"": [""dim_game_client_graphics-opt"", ""dim_game_client_unity-csharp""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_runtime-perf_bigtech_platform_entry_junior,cap_game_client_runtime-perf,tx_demo_game_client,cluster,bigtech_platform,entry_junior,y2026,"{""foundation"": 0, ""application"": 0, ""tradeoff"": 2}",tradeoff,2,"{""dimensions"": [""dim_game_client_graphics-opt"", ""dim_game_client_unity-csharp""], ""matched_postings"": 2}",0.70000,an_demo_game_client
cdp_demo_game_client_runtime-perf_startup_all,cap_game_client_runtime-perf,tx_demo_game_client,cluster,startup,all,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_game_client_graphics-opt"", ""dim_game_client_unity-csharp""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_runtime-perf_b2b_saas_all,cap_game_client_runtime-perf,tx_demo_game_client,cluster,b2b_saas,all,y2026,"{""foundation"": 2, ""application"": 1, ""tradeoff"": 0}",foundation,3,"{""dimensions"": [""dim_game_client_graphics-opt"", ""dim_game_client_unity-csharp""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_runtime-perf_b2b_saas_entry_junior,cap_game_client_runtime-perf,tx_demo_game_client,cluster,b2b_saas,entry_junior,y2026,"{""foundation"": 2, ""application"": 0, ""tradeoff"": 0}",foundation,2,"{""dimensions"": [""dim_game_client_graphics-opt"", ""dim_game_client_unity-csharp""], ""matched_postings"": 2}",0.70000,an_demo_game_client
cdp_demo_game_client_runtime-perf_fintech_finance_all,cap_game_client_runtime-perf,tx_demo_game_client,cluster,fintech_finance,all,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_game_client_graphics-opt"", ""dim_game_client_unity-csharp""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_runtime-perf_fintech_finance_entry_junior,cap_game_client_runtime-perf,tx_demo_game_client,cluster,fintech_finance,entry_junior,y2026,"{""foundation"": 0, ""application"": 2, ""tradeoff"": 0}",application,2,"{""dimensions"": [""dim_game_client_graphics-opt"", ""dim_game_client_unity-csharp""], ""matched_postings"": 2}",0.70000,an_demo_game_client
cdp_demo_game_client_runtime-perf_si_enterprise_all,cap_game_client_runtime-perf,tx_demo_game_client,cluster,si_enterprise,all,y2026,"{""foundation"": 0, ""application"": 0, ""tradeoff"": 3}",tradeoff,3,"{""dimensions"": [""dim_game_client_graphics-opt"", ""dim_game_client_unity-csharp""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_runtime-perf_si_enterprise_entry_junior,cap_game_client_runtime-perf,tx_demo_game_client,cluster,si_enterprise,entry_junior,y2026,"{""foundation"": 0, ""application"": 0, ""tradeoff"": 1}",tradeoff,1,"{""dimensions"": [""dim_game_client_graphics-opt"", ""dim_game_client_unity-csharp""], ""matched_postings"": 1}",0.70000,an_demo_game_client
cdp_demo_game_client_runtime-perf_game_all,cap_game_client_runtime-perf,tx_demo_game_client,cluster,game,all,y2026,"{""foundation"": 0, ""application"": 0, ""tradeoff"": 3}",tradeoff,3,"{""dimensions"": [""dim_game_client_graphics-opt"", ""dim_game_client_unity-csharp""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_runtime-perf_game_entry_junior,cap_game_client_runtime-perf,tx_demo_game_client,cluster,game,entry_junior,y2026,"{""foundation"": 0, ""application"": 0, ""tradeoff"": 3}",tradeoff,3,"{""dimensions"": [""dim_game_client_graphics-opt"", ""dim_game_client_unity-csharp""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_multiplay-sync_overall_all,cap_game_client_multiplay-sync,tx_demo_game_client,overall,game_client,all,y2026,"{""foundation"": 8, ""application"": 7, ""tradeoff"": 3}",foundation,18,"{""dimensions"": [""dim_game_client_net-sync"", ""dim_game_client_game-math""], ""matched_postings"": 18}",0.85000,an_demo_game_client
cdp_demo_game_client_multiplay-sync_overall_entry_junior,cap_game_client_multiplay-sync,tx_demo_game_client,overall,game_client,entry_junior,y2026,"{""foundation"": 6, ""application"": 2, ""tradeoff"": 2}",foundation,10,"{""dimensions"": [""dim_game_client_net-sync"", ""dim_game_client_game-math""], ""matched_postings"": 10}",0.85000,an_demo_game_client
cdp_demo_game_client_multiplay-sync_bigtech_platform_all,cap_game_client_multiplay-sync,tx_demo_game_client,cluster,bigtech_platform,all,y2026,"{""foundation"": 3, ""application"": 0, ""tradeoff"": 0}",foundation,3,"{""dimensions"": [""dim_game_client_net-sync"", ""dim_game_client_game-math""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_multiplay-sync_bigtech_platform_entry_junior,cap_game_client_multiplay-sync,tx_demo_game_client,cluster,bigtech_platform,entry_junior,y2026,"{""foundation"": 2, ""application"": 0, ""tradeoff"": 0}",foundation,2,"{""dimensions"": [""dim_game_client_net-sync"", ""dim_game_client_game-math""], ""matched_postings"": 2}",0.70000,an_demo_game_client
cdp_demo_game_client_multiplay-sync_startup_all,cap_game_client_multiplay-sync,tx_demo_game_client,cluster,startup,all,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_game_client_net-sync"", ""dim_game_client_game-math""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_multiplay-sync_b2b_saas_all,cap_game_client_multiplay-sync,tx_demo_game_client,cluster,b2b_saas,all,y2026,"{""foundation"": 2, ""application"": 0, ""tradeoff"": 1}",foundation,3,"{""dimensions"": [""dim_game_client_net-sync"", ""dim_game_client_game-math""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_multiplay-sync_b2b_saas_entry_junior,cap_game_client_multiplay-sync,tx_demo_game_client,cluster,b2b_saas,entry_junior,y2026,"{""foundation"": 2, ""application"": 0, ""tradeoff"": 0}",foundation,2,"{""dimensions"": [""dim_game_client_net-sync"", ""dim_game_client_game-math""], ""matched_postings"": 2}",0.70000,an_demo_game_client
cdp_demo_game_client_multiplay-sync_fintech_finance_all,cap_game_client_multiplay-sync,tx_demo_game_client,cluster,fintech_finance,all,y2026,"{""foundation"": 3, ""application"": 0, ""tradeoff"": 0}",foundation,3,"{""dimensions"": [""dim_game_client_net-sync"", ""dim_game_client_game-math""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_multiplay-sync_fintech_finance_entry_junior,cap_game_client_multiplay-sync,tx_demo_game_client,cluster,fintech_finance,entry_junior,y2026,"{""foundation"": 2, ""application"": 0, ""tradeoff"": 0}",foundation,2,"{""dimensions"": [""dim_game_client_net-sync"", ""dim_game_client_game-math""], ""matched_postings"": 2}",0.70000,an_demo_game_client
cdp_demo_game_client_multiplay-sync_si_enterprise_all,cap_game_client_multiplay-sync,tx_demo_game_client,cluster,si_enterprise,all,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_game_client_net-sync"", ""dim_game_client_game-math""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_multiplay-sync_si_enterprise_entry_junior,cap_game_client_multiplay-sync,tx_demo_game_client,cluster,si_enterprise,entry_junior,y2026,"{""foundation"": 0, ""application"": 1, ""tradeoff"": 0}",application,1,"{""dimensions"": [""dim_game_client_net-sync"", ""dim_game_client_game-math""], ""matched_postings"": 1}",0.70000,an_demo_game_client
cdp_demo_game_client_multiplay-sync_game_all,cap_game_client_multiplay-sync,tx_demo_game_client,cluster,game,all,y2026,"{""foundation"": 0, ""application"": 1, ""tradeoff"": 2}",tradeoff,3,"{""dimensions"": [""dim_game_client_net-sync"", ""dim_game_client_game-math""], ""matched_postings"": 3}",0.70000,an_demo_game_client
cdp_demo_game_client_multiplay-sync_game_entry_junior,cap_game_client_multiplay-sync,tx_demo_game_client,cluster,game,entry_junior,y2026,"{""foundation"": 0, ""application"": 1, ""tradeoff"": 2}",tradeoff,3,"{""dimensions"": [""dim_game_client_net-sync"", ""dim_game_client_game-math""], ""matched_postings"": 3}",0.70000,an_demo_game_client
