chunk_id,snapshot_id,section,ordinal,text,context,embedding_text,token_count,dataset_version
chunk_demo_backend_13_3,snap_demo_backend_13,우대사항,2,"Kafka 기반 비동기 처리 경험이 있으신 분
테스트 자동화 경험이 있으신 분
금융 서비스 도메인을 모델링해 보신 분","{""source_id"": ""src_demo_backend_13"", ""source_type"": ""job_posting"", ""publisher"": ""카카오페이"", ""company_id"": ""co_kakaopay"", ""job_role_ids"": [""backend""], ""section"": ""우대사항""}","카카오페이 · job_posting · 우대사항
Kafka 기반 비동기 처리 경험이 있으신 분
테스트 자동화 경험이 있으신 분
금융 서비스 도메인을 모델링해 보신 분",30,ds_demo_v1
chunk_demo_backend_14_1,snap_demo_backend_14,주요업무,0,"기업 고객용 업무 시스템의 백엔드 기능을 개발합니다.
배포 절차와 운영 산출물을 표준화합니다.
설계와 API 명세를 기술 문서로 관리합니다.","{""source_id"": ""src_demo_backend_14"", ""source_type"": ""job_posting"", ""publisher"": ""삼성에스디에스"", ""company_id"": ""co_samsungsds"", ""job_role_ids"": [""backend""], ""section"": ""주요업무""}","삼성에스디에스 · job_posting · 주요업무
기업 고객용 업무 시스템의 백엔드 기능을 개발합니다.
배포 절차와 운영 산출물을 표준화합니다.
설계와 API 명세를 기술 문서로 관리합니다.",36,ds_demo_v1
chunk_demo_backend_14_2,snap_demo_backend_14,자격요건,1,"Java·Spring 기반 서버 개발 경험이 있으신 분
관계형 데이터베이스와 SQL에 익숙하신 분
REST API 설계와 연동 경험이 있으신 분","{""source_id"": ""src_demo_backend_14"", ""source_type"": ""job_posting"", ""publisher"": ""삼성에스디에스"", ""company_id"": ""co_samsungsds"", ""job_role_ids"": [""backend""], ""section"": ""자격요건""}","삼성에스디에스 · job_posting · 자격요건
Java·Spring 기반 서버 개발 경험이 있으신 분
관계형 데이터베이스와 SQL에 익숙하신 분
REST API 설계와 연동 경험이 있으신 분",37,ds_demo_v1
chunk_demo_backend_14_3,snap_demo_backend_14,우대사항,2,"Docker와 Kubernetes 운영 경험이 있으신 분
AWS 등 클라우드 인프라 경험이 있으신 분
테스트 자동화 경험이 있으신 분","{""source_id"": ""src_demo_backend_14"", ""source_type"": ""job_posting"", ""publisher"": ""삼성에스디에스"", ""company_id"": ""co_samsungsds"", ""job_role_ids"": [""backend""], ""section"": ""우대사항""}","삼성에스디에스 · job_posting · 우대사항
Docker와 Kubernetes 운영 경험이 있으신 분
AWS 등 클라우드 인프라 경험이 있으신 분
테스트 자동화 경험이 있으신 분",34,ds_demo_v1
chunk_demo_backend_15_1,snap_demo_backend_15,주요업무,0,"게임 플랫폼의 실시간 요청을 처리하는 서버를 개발합니다.
이벤트 메시지를 처리하는 파이프라인을 운영합니다.
동시 접속 급증에 맞춰 성능을 개선합니다.","{""source_id"": ""src_demo_backend_15"", ""source_type"": ""job_posting"", ""publisher"": ""크래프톤"", ""company_id"": ""co_krafton"", ""job_role_ids"": [""backend""], ""section"": ""주요업무""}","크래프톤 · job_posting · 주요업무
게임 플랫폼의 실시간 요청을 처리하는 서버를 개발합니다.
이벤트 메시지를 처리하는 파이프라인을 운영합니다.
동시 접속 급증에 맞춰 성능을 개선합니다.",38,ds_demo_v1
chunk_demo_backend_15_2,snap_demo_backend_15,자격요건,1,"Java와 Spring 기반 서버 개발 경험이 있으신 분
관계형 데이터베이스 튜닝 경험이 있으신 분
동시성 상황에서 데이터 정합성을 지켜 보신 분","{""source_id"": ""src_demo_backend_15"", ""source_type"": ""job_posting"", ""publisher"": ""크래프톤"", ""company_id"": ""co_krafton"", ""job_role_ids"": [""backend""], ""section"": ""자격요건""}","크래프톤 · job_posting · 자격요건
Java와 Spring 기반 서버 개발 경험이 있으신 분
관계형 데이터베이스 튜닝 경험이 있으신 분
동시성 상황에서 데이터 정합성을 지켜 보신 분",37,ds_demo_v1
chunk_demo_backend_15_3,snap_demo_backend_15,우대사항,2,"클라우드에서 서비스를 운영해 보신 분
장애 대응 과정을 문서로 정리해 보신 분
코드리뷰로 팀의 품질을 관리해 보신 분","{""source_id"": ""src_demo_backend_15"", ""source_type"": ""job_posting"", ""publisher"": ""크래프톤"", ""company_id"": ""co_krafton"", ""job_role_ids"": [""backend""], ""section"": ""우대사항""}","크래프톤 · job_posting · 우대사항
클라우드에서 서비스를 운영해 보신 분
장애 대응 과정을 문서로 정리해 보신 분
코드리뷰로 팀의 품질을 관리해 보신 분",30,ds_demo_v1
chunk_demo_backend_16_1,snap_demo_backend_16,주요업무,0,"서비스 도메인 로직과 REST API를 개발합니다.
캐시로 대규모 조회 요청의 응답 지연을 줄입니다.
서비스 지표를 관찰하고 장애 원인을 분석합니다.","{""source_id"": ""src_demo_backend_16"", ""source_type"": ""job_posting"", ""publisher"": ""카카오"", ""company_id"": ""co_kakao"", ""job_role_ids"": [""backend""], ""section"": ""주요업무""}","카카오 · job_posting · 주요업무
서비스 도메인 로직과 REST API를 개발합니다.
캐시로 대규모 조회 요청의 응답 지연을 줄입니다.
서비스 지표를 관찰하고 장애 원인을 분석합니다.",38,ds_demo_v1
chunk_demo_backend_16_2,snap_demo_backend_16,자격요건,1,"Java와 Spring Boot 기반 서버 개발 경험이 있으신 분
관계형 데이터베이스 모델링과 SQL에 익숙하신 분
REST API의 오류 응답을 설계해 보신 분","{""source_id"": ""src_demo_backend_16"", ""source_type"": ""job_posting"", ""publisher"": ""카카오"", ""company_id"": ""co_kakao"", ""job_role_ids"": [""backend""], ""section"": ""자격요건""}","카카오 · job_posting · 자격요건
Java와 Spring Boot 기반 서버 개발 경험이 있으신 분
관계형 데이터베이스 모델링과 SQL에 익숙하신 분
REST API의 오류 응답을 설계해 보신 분",41,ds_demo_v1
chunk_demo_backend_16_3,snap_demo_backend_16,우대사항,2,"Kafka 기반 이벤트 파이프라인을 개발합니다.
테스트 코드로 회귀를 막아 보신 분
동료와 코드리뷰로 협업해 보신 분","{""source_id"": ""src_demo_backend_16"", ""source_type"": ""job_posting"", ""publisher"": ""카카오"", ""company_id"": ""co_kakao"", ""job_role_ids"": [""backend""], ""section"": ""우대사항""}","카카오 · job_posting · 우대사항
Kafka 기반 이벤트 파이프라인을 개발합니다.
테스트 코드로 회귀를 막아 보신 분
동료와 코드리뷰로 협업해 보신 분",30,ds_demo_v1
chunk_demo_backend_17_1,snap_demo_backend_17,주요업무,0,"서비스 도메인 로직과 REST API를 개발합니다.
클라우드 환경의 서비스를 직접 배포하고 운영합니다.
서비스 지표를 관찰하고 장애 원인을 분석합니다.","{""source_id"": ""src_demo_backend_17"", ""source_type"": ""job_posting"", ""publisher"": ""주식회사 당근마켓"", ""company_id"": ""co_daangn"", ""job_role_ids"": [""backend""], ""section"": ""주요업무""}","주식회사 당근마켓 · job_posting · 주요업무
서비스 도메인 로직과 REST API를 개발합니다.
클라우드 환경의 서비스를 직접 배포하고 운영합니다.
서비스 지표를 관찰하고 장애 원인을 분석합니다.",39,ds_demo_v1
chunk_demo_backend_17_2,snap_demo_backend_17,자격요건,1,"Java와 Spring Boot 기반 서버 개발 경험이 있으신 분
관계형 데이터베이스 모델링과 SQL에 익숙하신 분
REST API의 오류 응답을 설계해 보신 분","{""source_id"": ""src_demo_backend_17"", ""source_type"": ""job_posting"", ""publisher"": ""주식회사 당근마켓"", ""company_id"": ""co_daangn"", ""job_role_ids"": [""backend""], ""section"": ""자격요건""}","주식회사 당근마켓 · job_posting · 자격요건
Java와 Spring Boot 기반 서버 개발 경험이 있으신 분
관계형 데이터베이스 모델링과 SQL에 익숙하신 분
REST API의 오류 응답을 설계해 보신 분",41,ds_demo_v1
chunk_demo_backend_17_3,snap_demo_backend_17,우대사항,2,"CI/CD 파이프라인으로 변경을 빠르게 배포합니다.
테스트 코드로 회귀를 막아 보신 분
동료와 코드리뷰로 협업해 보신 분","{""source_id"": ""src_demo_backend_17"", ""source_type"": ""job_posting"", ""publisher"": ""주식회사 당근마켓"", ""company_id"": ""co_daangn"", ""job_role_ids"": [""backend""], ""section"": ""우대사항""}","주식회사 당근마켓 · job_posting · 우대사항
CI/CD 파이프라인으로 변경을 빠르게 배포합니다.
테스트 코드로 회귀를 막아 보신 분
동료와 코드리뷰로 협업해 보신 분",31,ds_demo_v1
chunk_demo_backend_18_1,snap_demo_backend_18,주요업무,0,"서비스 도메인 로직과 REST API를 개발합니다.
결제와 정산 흐름의 서버 기능을 개발합니다.
서비스 지표를 관찰하고 장애 원인을 분석합니다.","{""source_id"": ""src_demo_backend_18"", ""source_type"": ""job_posting"", ""publisher"": ""카카오페이"", ""company_id"": ""co_kakaopay"", ""job_role_ids"": [""backend""], ""section"": ""주요업무""}","카카오페이 · job_posting · 주요업무
서비스 도메인 로직과 REST API를 개발합니다.
결제와 정산 흐름의 서버 기능을 개발합니다.
서비스 지표를 관찰하고 장애 원인을 분석합니다.",37,ds_demo_v1
chunk_demo_backend_18_2,snap_demo_backend_18,자격요건,1,"Java와 Spring Boot 기반 서버 개발 경험이 있으신 분
관계형 데이터베이스 모델링과 SQL에 익숙하신 분
REST API의 오류 응답을 설계해 보신 분","{""source_id"": ""src_demo_backend_18"", ""source_type"": ""job_posting"", ""publisher"": ""카카오페이"", ""company_id"": ""co_kakaopay"", ""job_role_ids"": [""backend""], ""section"": ""자격요건""}","카카오페이 · job_posting · 자격요건
Java와 Spring Boot 기반 서버 개발 경험이 있으신 분
관계형 데이터베이스 모델링과 SQL에 익숙하신 분
REST API의 오류 응답을 설계해 보신 분",41,ds_demo_v1
chunk_demo_backend_18_3,snap_demo_backend_18,우대사항,2,"재시도에도 거래 정합성이 유지되도록 설계합니다.
테스트 코드로 회귀를 막아 보신 분
동료와 코드리뷰로 협업해 보신 분","{""source_id"": ""src_demo_backend_18"", ""source_type"": ""job_posting"", ""publisher"": ""카카오페이"", ""company_id"": ""co_kakaopay"", ""job_role_ids"": [""backend""], ""section"": ""우대사항""}","카카오페이 · job_posting · 우대사항
재시도에도 거래 정합성이 유지되도록 설계합니다.
테스트 코드로 회귀를 막아 보신 분
동료와 코드리뷰로 협업해 보신 분",30,ds_demo_v1
chunk_demo_backend_19_1,snap_demo_backend_19,주요업무,0,"서비스 도메인 로직과 REST API를 개발합니다.
고객사가 참고할 API 변경 문서를 관리합니다.
서비스 지표를 관찰하고 장애 원인을 분석합니다.","{""source_id"": ""src_demo_backend_19"", ""source_type"": ""job_posting"", ""publisher"": ""주식회사 채널코퍼레이션"", ""company_id"": ""co_channelcorp"", ""job_role_ids"": [""backend""], ""section"": ""주요업무""}","주식회사 채널코퍼레이션 · job_posting · 주요업무
서비스 도메인 로직과 REST API를 개발합니다.
고객사가 참고할 API 변경 문서를 관리합니다.
서비스 지표를 관찰하고 장애 원인을 분석합니다.",38,ds_demo_v1
chunk_demo_backend_19_2,snap_demo_backend_19,자격요건,1,"Java와 Spring Boot 기반 서버 개발 경험이 있으신 분
관계형 데이터베이스 모델링과 SQL에 익숙하신 분
REST API의 오류 응답을 설계해 보신 분","{""source_id"": ""src_demo_backend_19"", ""source_type"": ""job_posting"", ""publisher"": ""주식회사 채널코퍼레이션"", ""company_id"": ""co_channelcorp"", ""job_role_ids"": [""backend""], ""section"": ""자격요건""}","주식회사 채널코퍼레이션 · job_posting · 자격요건
Java와 Spring Boot 기반 서버 개발 경험이 있으신 분
관계형 데이터베이스 모델링과 SQL에 익숙하신 분
REST API의 오류 응답을 설계해 보신 분",41,ds_demo_v1
chunk_demo_backend_19_3,snap_demo_backend_19,우대사항,2,"Docker 기반 개발·배포 환경을 표준화합니다.
테스트 코드로 회귀를 막아 보신 분
동료와 코드리뷰로 협업해 보신 분","{""source_id"": ""src_demo_backend_19"", ""source_type"": ""job_posting"", ""publisher"": ""주식회사 채널코퍼레이션"", ""company_id"": ""co_channelcorp"", ""job_role_ids"": [""backend""], ""section"": ""우대사항""}","주식회사 채널코퍼레이션 · job_posting · 우대사항
Docker 기반 개발·배포 환경을 표준화합니다.
테스트 코드로 회귀를 막아 보신 분
동료와 코드리뷰로 협업해 보신 분",30,ds_demo_v1
chunk_demo_backend_20_1,snap_demo_backend_20,주요업무,0,"서비스 도메인 로직과 REST API를 개발합니다.
고객사가 참고할 API 변경 문서를 관리합니다.
서비스 지표를 관찰하고 장애 원인을 분석합니다.","{""source_id"": ""src_demo_backend_20"", ""source_type"": ""job_posting"", ""publisher"": ""주식회사 채널코퍼레이션"", ""company_id"": ""co_channelcorp"", ""job_role_ids"": [""backend""], ""section"": ""주요업무""}","주식회사 채널코퍼레이션 · job_posting · 주요업무
서비스 도메인 로직과 REST API를 개발합니다.
고객사가 참고할 API 변경 문서를 관리합니다.
서비스 지표를 관찰하고 장애 원인을 분석합니다.",38,ds_demo_v1
chunk_demo_backend_20_2,snap_demo_backend_20,자격요건,1,"Java와 Spring Boot 기반 서버 개발 경험이 있으신 분
관계형 데이터베이스 모델링과 SQL에 익숙하신 분
REST API의 오류 응답을 설계해 보신 분","{""source_id"": ""src_demo_backend_20"", ""source_type"": ""job_posting"", ""publisher"": ""주식회사 채널코퍼레이션"", ""company_id"": ""co_channelcorp"", ""job_role_ids"": [""backend""], ""section"": ""자격요건""}","주식회사 채널코퍼레이션 · job_posting · 자격요건
Java와 Spring Boot 기반 서버 개발 경험이 있으신 분
관계형 데이터베이스 모델링과 SQL에 익숙하신 분
REST API의 오류 응답을 설계해 보신 분",41,ds_demo_v1
