item_id,concept_id,analysis_version,scope_level,scope_id,title,subtitle,reason,evidence_needed,channels,required,is_deviation
ci_demo_backend_dp_backend_01_tx-integrity,cc_backend_tx-integrity,an_demo_backend,posting,dp_backend_01,트랜잭션·동시성 심화,격리수준·멱등성·재처리 설명,"비바리퍼블리카 공고는 ""'대용량 트랜잭션을 정확하게 처리' 문장이 자격요건에 있음""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",동시 요청 시나리오 구현 + 설계 설명 글,"{portfolio,interview}",true,true
ci_demo_backend_dp_backend_01_incident-recovery,cc_backend_incident-recovery,an_demo_backend,posting,dp_backend_01,장애·복구 대응 경험,실패를 재현하고 복구한 흔적,"비바리퍼블리카 공고는 ""우대사항의 '장애 상황에서 데이터 정합성' 문장""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",장애 재현·복구 실험 기록 + 회고 글,"{essay,interview}",true,true
ci_demo_backend_dp_backend_01_domain-study,cc_backend_domain-study,an_demo_backend,posting,dp_backend_01,도메인 이해 정리,지원 도메인의 용어와 흐름,"비바리퍼블리카 공고는 ""'금융 도메인에 관심이 있으신 분' 문장""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",도메인 용어 정리 노트 + 지원 이유,"{essay,interview}",true,true
ci_demo_backend_dp_backend_01_crud-api,cc_backend_crud-api,an_demo_backend,posting,dp_backend_01,CRUD REST API 프로젝트,배포까지 완성한 한 도메인,기준선 · 최근 공고 전량이 API 개발을 요구합니다,배포 URL + README + 커밋 기록,{portfolio},true,false
ci_demo_backend_dp_backend_01_rdb-schema,cc_backend_rdb-schema,an_demo_backend,posting,dp_backend_01,RDB 설계·쿼리 기본기,스키마·조인·인덱스,기준선 · 관계형 데이터베이스 요구가 전 기업군 공통입니다,ERD + 인덱스 설계 근거 문서,"{portfolio,interview}",true,false
ci_demo_backend_dp_backend_01_error-handling,cc_backend_error-handling,an_demo_backend,posting,dp_backend_01,예외·에러 응답 설계,실패 케이스 처리와 문서화,기준선 · 자격요건의 예외 처리 문장과 연결됩니다,실패 케이스 처리 코드 + 응답 규약 문서,"{portfolio,interview}",true,false
ci_demo_backend_dp_backend_01_performance,cc_backend_performance,an_demo_backend,posting,dp_backend_01,부하 측정·성능 개선,병목 탐색과 개선 전후 지표,대용량 트래픽 문장이 반복되는 기업군의 핵심입니다,부하 테스트 결과 + 개선 전후 지표,"{portfolio,interview}",true,false
ci_demo_backend_dp_backend_01_deploy-pipeline,cc_backend_deploy-pipeline,an_demo_backend,posting,dp_backend_01,배포 파이프라인 구성,컨테이너 빌드부터 배포까지,직무 외 요구 중 인프라·배포가 가장 자주 나타납니다,Dockerfile + 배포 워크플로 + 실행 기록,{portfolio},true,false
ci_demo_backend_dp_backend_01_event-pipeline,cc_backend_event-pipeline,an_demo_backend,posting,dp_backend_01,이벤트 처리 경험,메시지 큐로 비동기 흐름 만들기,이벤트 기반 처리를 우대·필수로 요구하는 기업군이 있습니다,메시지 발행·소비 예제 + 재처리 설계 메모,"{portfolio,interview}",false,false
ci_demo_backend_dp_backend_01_collab-story,cc_backend_collab-story,an_demo_backend,posting,dp_backend_01,협업 문제 해결 서사,갈등·문제를 해결한 경험,기준선 · 코드리뷰·협업 요구가 전 기업군 공통입니다,문제 → 해결 → 배움 서술 준비,{essay},true,false
ci_demo_backend_dp_backend_01_test-habit,cc_backend_test-habit,an_demo_backend,posting,dp_backend_01,테스트 작성 습관,회귀를 막는 단위 테스트,테스트 요구가 우대에서 자격요건으로 이동하는 중입니다,테스트 코드 + 실패 사례 기록,"{portfolio,interview}",true,false
ci_demo_backend_dp_backend_01_docs-habit,cc_backend_docs-habit,an_demo_backend,posting,dp_backend_01,기술 문서화 습관,API 명세와 변경 가이드,문서화 요구는 특정 기업군에서 뚜렷합니다,API 문서 + 변경 이력 정리,{portfolio},false,false
ci_demo_backend_dp_backend_01_cs-basics,cc_backend_cs-basics,an_demo_backend,posting,dp_backend_01,CS 기본기 — 네트워크·운영체제,HTTP·프로세스와 스레드·동시성 원인,면접 검증의 이론 바탕입니다,면접 단골 주제 중심 정리 노트,{interview},true,false
ci_demo_backend_dp_backend_01_spring-internals,cc_backend_spring-internals,an_demo_backend,posting,dp_backend_01,Spring 동작 원리,DI·프록시·요청 흐름,프레임워크 이해 깊이는 단골 검증 지점입니다,동작 흐름 그림 + @Transactional 원리 설명,{interview},true,false
ci_demo_backend_dp_backend_02_performance,cc_backend_performance,an_demo_backend,posting,dp_backend_02,부하 측정·성능 개선,병목 탐색과 개선 전후 지표,"카카오 공고는 ""'대용량 트래픽 환경에서 성능을 개선' 문장""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",부하 테스트 결과 + 개선 전후 지표,"{portfolio,interview}",true,true
ci_demo_backend_dp_backend_02_event-pipeline,cc_backend_event-pipeline,an_demo_backend,posting,dp_backend_02,이벤트 처리 경험,메시지 큐로 비동기 흐름 만들기,"카카오 공고는 ""우대사항의 'Kafka 기반 이벤트 파이프라인' 문장""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",메시지 발행·소비 예제 + 재처리 설계 메모,"{portfolio,interview}",true,true
ci_demo_backend_dp_backend_02_deploy-pipeline,cc_backend_deploy-pipeline,an_demo_backend,posting,dp_backend_02,배포 파이프라인 구성,컨테이너 빌드부터 배포까지,"카카오 공고는 ""우대사항의 'Docker와 Kubernetes로 서비스를 배포' 문장""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",Dockerfile + 배포 워크플로 + 실행 기록,{portfolio},true,true
ci_demo_backend_dp_backend_02_crud-api,cc_backend_crud-api,an_demo_backend,posting,dp_backend_02,CRUD REST API 프로젝트,배포까지 완성한 한 도메인,기준선 · 최근 공고 전량이 API 개발을 요구합니다,배포 URL + README + 커밋 기록,{portfolio},true,false
ci_demo_backend_dp_backend_02_rdb-schema,cc_backend_rdb-schema,an_demo_backend,posting,dp_backend_02,RDB 설계·쿼리 기본기,스키마·조인·인덱스,기준선 · 관계형 데이터베이스 요구가 전 기업군 공통입니다,ERD + 인덱스 설계 근거 문서,"{portfolio,interview}",true,false
ci_demo_backend_dp_backend_02_error-handling,cc_backend_error-handling,an_demo_backend,posting,dp_backend_02,예외·에러 응답 설계,실패 케이스 처리와 문서화,기준선 · 자격요건의 예외 처리 문장과 연결됩니다,실패 케이스 처리 코드 + 응답 규약 문서,"{portfolio,interview}",true,false
ci_demo_backend_dp_backend_02_tx-integrity,cc_backend_tx-integrity,an_demo_backend,posting,dp_backend_02,트랜잭션·동시성 심화,격리수준·멱등성·재처리 설명,정합성을 요구하는 기업군의 최대 변별점입니다,동시 요청 시나리오 구현 + 설계 설명 글,"{portfolio,interview}",true,false
ci_demo_backend_dp_backend_02_incident-recovery,cc_backend_incident-recovery,an_demo_backend,posting,dp_backend_02,장애·복구 대응 경험,실패를 재현하고 복구한 흔적,운영까지 함께 보는 팀이 늘고 있습니다,장애 재현·복구 실험 기록 + 회고 글,"{essay,interview}",true,false
ci_demo_backend_dp_backend_02_collab-story,cc_backend_collab-story,an_demo_backend,posting,dp_backend_02,협업 문제 해결 서사,갈등·문제를 해결한 경험,기준선 · 코드리뷰·협업 요구가 전 기업군 공통입니다,문제 → 해결 → 배움 서술 준비,{essay},true,false
ci_demo_backend_dp_backend_02_test-habit,cc_backend_test-habit,an_demo_backend,posting,dp_backend_02,테스트 작성 습관,회귀를 막는 단위 테스트,테스트 요구가 우대에서 자격요건으로 이동하는 중입니다,테스트 코드 + 실패 사례 기록,"{portfolio,interview}",true,false
ci_demo_backend_dp_backend_02_docs-habit,cc_backend_docs-habit,an_demo_backend,posting,dp_backend_02,기술 문서화 습관,API 명세와 변경 가이드,문서화 요구는 특정 기업군에서 뚜렷합니다,API 문서 + 변경 이력 정리,{portfolio},false,false
ci_demo_backend_dp_backend_02_domain-study,cc_backend_domain-study,an_demo_backend,posting,dp_backend_02,도메인 이해 정리,지원 도메인의 용어와 흐름,도메인 관심을 우대로 명시하는 공고가 있습니다,도메인 용어 정리 노트 + 지원 이유,"{essay,interview}",false,false
ci_demo_backend_dp_backend_02_cs-basics,cc_backend_cs-basics,an_demo_backend,posting,dp_backend_02,CS 기본기 — 네트워크·운영체제,HTTP·프로세스와 스레드·동시성 원인,면접 검증의 이론 바탕입니다,면접 단골 주제 중심 정리 노트,{interview},true,false
ci_demo_backend_dp_backend_02_spring-internals,cc_backend_spring-internals,an_demo_backend,posting,dp_backend_02,Spring 동작 원리,DI·프록시·요청 흐름,프레임워크 이해 깊이는 단골 검증 지점입니다,동작 흐름 그림 + @Transactional 원리 설명,{interview},true,false
ci_demo_backend_dp_backend_03_crud-api,cc_backend_crud-api,an_demo_backend,posting,dp_backend_03,CRUD REST API 프로젝트,배포까지 완성한 한 도메인,"주식회사 채널코퍼레이션 공고는 ""'하위 호환을 고려해 변경해 보신 분' 문장""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",배포 URL + README + 커밋 기록,{portfolio},true,true
ci_demo_backend_dp_backend_03_test-habit,cc_backend_test-habit,an_demo_backend,posting,dp_backend_03,테스트 작성 습관,회귀를 막는 단위 테스트,"주식회사 채널코퍼레이션 공고는 ""'테스트 코드로 회귀를 막아 본 경험' 문장""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",테스트 코드 + 실패 사례 기록,"{portfolio,interview}",true,true
ci_demo_backend_dp_backend_03_docs-habit,cc_backend_docs-habit,an_demo_backend,posting,dp_backend_03,기술 문서화 습관,API 명세와 변경 가이드,"주식회사 채널코퍼레이션 공고는 ""주요업무와 우대사항에 문서화가 함께 등장""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",API 문서 + 변경 이력 정리,{portfolio},true,true
ci_demo_backend_dp_backend_03_rdb-schema,cc_backend_rdb-schema,an_demo_backend,posting,dp_backend_03,RDB 설계·쿼리 기본기,스키마·조인·인덱스,기준선 · 관계형 데이터베이스 요구가 전 기업군 공통입니다,ERD + 인덱스 설계 근거 문서,"{portfolio,interview}",true,false
ci_demo_backend_dp_backend_03_error-handling,cc_backend_error-handling,an_demo_backend,posting,dp_backend_03,예외·에러 응답 설계,실패 케이스 처리와 문서화,기준선 · 자격요건의 예외 처리 문장과 연결됩니다,실패 케이스 처리 코드 + 응답 규약 문서,"{portfolio,interview}",true,false
ci_demo_backend_dp_backend_03_tx-integrity,cc_backend_tx-integrity,an_demo_backend,posting,dp_backend_03,트랜잭션·동시성 심화,격리수준·멱등성·재처리 설명,정합성을 요구하는 기업군의 최대 변별점입니다,동시 요청 시나리오 구현 + 설계 설명 글,"{portfolio,interview}",true,false
ci_demo_backend_dp_backend_03_performance,cc_backend_performance,an_demo_backend,posting,dp_backend_03,부하 측정·성능 개선,병목 탐색과 개선 전후 지표,대용량 트래픽 문장이 반복되는 기업군의 핵심입니다,부하 테스트 결과 + 개선 전후 지표,"{portfolio,interview}",true,false
ci_demo_backend_dp_backend_03_deploy-pipeline,cc_backend_deploy-pipeline,an_demo_backend,posting,dp_backend_03,배포 파이프라인 구성,컨테이너 빌드부터 배포까지,직무 외 요구 중 인프라·배포가 가장 자주 나타납니다,Dockerfile + 배포 워크플로 + 실행 기록,{portfolio},true,false
ci_demo_backend_dp_backend_03_event-pipeline,cc_backend_event-pipeline,an_demo_backend,posting,dp_backend_03,이벤트 처리 경험,메시지 큐로 비동기 흐름 만들기,이벤트 기반 처리를 우대·필수로 요구하는 기업군이 있습니다,메시지 발행·소비 예제 + 재처리 설계 메모,"{portfolio,interview}",false,false
ci_demo_backend_dp_backend_03_incident-recovery,cc_backend_incident-recovery,an_demo_backend,posting,dp_backend_03,장애·복구 대응 경험,실패를 재현하고 복구한 흔적,운영까지 함께 보는 팀이 늘고 있습니다,장애 재현·복구 실험 기록 + 회고 글,"{essay,interview}",true,false
ci_demo_backend_dp_backend_03_collab-story,cc_backend_collab-story,an_demo_backend,posting,dp_backend_03,협업 문제 해결 서사,갈등·문제를 해결한 경험,기준선 · 코드리뷰·협업 요구가 전 기업군 공통입니다,문제 → 해결 → 배움 서술 준비,{essay},true,false
ci_demo_backend_dp_backend_03_domain-study,cc_backend_domain-study,an_demo_backend,posting,dp_backend_03,도메인 이해 정리,지원 도메인의 용어와 흐름,도메인 관심을 우대로 명시하는 공고가 있습니다,도메인 용어 정리 노트 + 지원 이유,"{essay,interview}",false,false
ci_demo_backend_dp_backend_03_cs-basics,cc_backend_cs-basics,an_demo_backend,posting,dp_backend_03,CS 기본기 — 네트워크·운영체제,HTTP·프로세스와 스레드·동시성 원인,면접 검증의 이론 바탕입니다,면접 단골 주제 중심 정리 노트,{interview},true,false
ci_demo_backend_dp_backend_03_spring-internals,cc_backend_spring-internals,an_demo_backend,posting,dp_backend_03,Spring 동작 원리,DI·프록시·요청 흐름,프레임워크 이해 깊이는 단골 검증 지점입니다,동작 흐름 그림 + @Transactional 원리 설명,{interview},true,false
ci_demo_backend_dp_backend_04_deploy-pipeline,cc_backend_deploy-pipeline,an_demo_backend,posting,dp_backend_04,배포 파이프라인 구성,컨테이너 빌드부터 배포까지,"주식회사 당근마켓 공고는 ""'직접 배포하고 운영까지 책임져 보신 분' 문장""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",Dockerfile + 배포 워크플로 + 실행 기록,{portfolio},true,true
ci_demo_backend_dp_backend_04_tx-integrity,cc_backend_tx-integrity,an_demo_backend,posting,dp_backend_04,트랜잭션·동시성 심화,격리수준·멱등성·재처리 설명,"주식회사 당근마켓 공고는 ""'동시성 문제를 다뤄 보신 분' 문장""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",동시 요청 시나리오 구현 + 설계 설명 글,"{portfolio,interview}",true,true
