fact_id,analysis_version,metric_family,metric_policy_version,scope_level,scope_id,entry_segment,period_id,dimension_id,secondary_dimension_id,measure,numerator,denominator,value,sample_size,sample_status,uncertainty
fact_demo_backend_000109,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_java-spring,\N,foundation,0,6,0.0,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.390334}"
fact_demo_backend_000110,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_java-spring,\N,application,6,6,1.0,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.609666, ""upper"": 1.0}"
fact_demo_backend_000111,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_java-spring,\N,tradeoff,0,6,0.0,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.390334}"
fact_demo_backend_000112,an_demo_backend,posting_prevalence,mp_v1_prevalence,overall,backend,all,y2024_2025,dim_backend_rdb-modeling,\N,ratio,6,6,1.0,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.609666, ""upper"": 1.0}"
fact_demo_backend_000113,an_demo_backend,requiredness_ratio,mp_v1_requiredness,overall,backend,all,y2024_2025,dim_backend_rdb-modeling,\N,ratio,4,6,0.666667,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.299993, ""upper"": 0.903229}"
fact_demo_backend_000114,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_rdb-modeling,\N,foundation,0,6,0.0,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.390334}"
fact_demo_backend_000115,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_rdb-modeling,\N,application,6,6,1.0,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.609666, ""upper"": 1.0}"
fact_demo_backend_000116,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_rdb-modeling,\N,tradeoff,0,6,0.0,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.390334}"
fact_demo_backend_000117,an_demo_backend,posting_prevalence,mp_v1_prevalence,overall,backend,all,y2024_2025,dim_backend_caching-performance,\N,ratio,3,6,0.5,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.187616, ""upper"": 0.812384}"
fact_demo_backend_000118,an_demo_backend,requiredness_ratio,mp_v1_requiredness,overall,backend,all,y2024_2025,dim_backend_caching-performance,\N,ratio,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_backend_000119,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_caching-performance,\N,foundation,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_backend_000120,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_caching-performance,\N,application,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_backend_000121,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_caching-performance,\N,tradeoff,1,3,0.333333,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.061492, ""upper"": 0.79234}"
fact_demo_backend_000122,an_demo_backend,posting_prevalence,mp_v1_prevalence,overall,backend,all,y2024_2025,dim_backend_message-queue,\N,ratio,3,6,0.5,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.187616, ""upper"": 0.812384}"
fact_demo_backend_000123,an_demo_backend,requiredness_ratio,mp_v1_requiredness,overall,backend,all,y2024_2025,dim_backend_message-queue,\N,ratio,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_backend_000124,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_message-queue,\N,foundation,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_backend_000125,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_message-queue,\N,application,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_backend_000126,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_message-queue,\N,tradeoff,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_backend_000127,an_demo_backend,posting_prevalence,mp_v1_prevalence,overall,backend,all,y2024_2025,dim_backend_rest-api-design,\N,ratio,6,6,1.0,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.609666, ""upper"": 1.0}"
fact_demo_backend_000128,an_demo_backend,requiredness_ratio,mp_v1_requiredness,overall,backend,all,y2024_2025,dim_backend_rest-api-design,\N,ratio,3,6,0.5,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.187616, ""upper"": 0.812384}"
fact_demo_backend_000129,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_rest-api-design,\N,foundation,0,6,0.0,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.390334}"
fact_demo_backend_000130,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_rest-api-design,\N,application,4,6,0.666667,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.299993, ""upper"": 0.903229}"
fact_demo_backend_000131,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_rest-api-design,\N,tradeoff,2,6,0.333333,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.096771, ""upper"": 0.700007}"
fact_demo_backend_000132,an_demo_backend,posting_prevalence,mp_v1_prevalence,overall,backend,all,y2024_2025,dim_backend_transaction-integrity,\N,ratio,3,6,0.5,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.187616, ""upper"": 0.812384}"
fact_demo_backend_000133,an_demo_backend,requiredness_ratio,mp_v1_requiredness,overall,backend,all,y2024_2025,dim_backend_transaction-integrity,\N,ratio,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_backend_000134,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_transaction-integrity,\N,foundation,1,3,0.333333,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.061492, ""upper"": 0.79234}"
fact_demo_backend_000135,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_transaction-integrity,\N,application,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_backend_000136,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_transaction-integrity,\N,tradeoff,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_backend_000137,an_demo_backend,posting_prevalence,mp_v1_prevalence,overall,backend,all,y2024_2025,dim_backend_test-automation,\N,ratio,4,6,0.666667,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.299993, ""upper"": 0.903229}"
fact_demo_backend_000138,an_demo_backend,requiredness_ratio,mp_v1_requiredness,overall,backend,all,y2024_2025,dim_backend_test-automation,\N,ratio,2,4,0.5,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.150039, ""upper"": 0.849961}"
fact_demo_backend_000139,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_test-automation,\N,foundation,0,4,0.0,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.489891}"
fact_demo_backend_000140,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_test-automation,\N,application,4,4,1.0,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.510109, ""upper"": 1.0}"
fact_demo_backend_000141,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_test-automation,\N,tradeoff,0,4,0.0,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.489891}"
fact_demo_backend_000142,an_demo_backend,posting_prevalence,mp_v1_prevalence,overall,backend,all,y2024_2025,dim_backend_monitoring-incident,\N,ratio,4,6,0.666667,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.299993, ""upper"": 0.903229}"
fact_demo_backend_000143,an_demo_backend,requiredness_ratio,mp_v1_requiredness,overall,backend,all,y2024_2025,dim_backend_monitoring-incident,\N,ratio,0,4,0.0,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.489891}"
fact_demo_backend_000144,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_monitoring-incident,\N,foundation,0,4,0.0,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.489891}"
fact_demo_backend_000145,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_monitoring-incident,\N,application,4,4,1.0,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.510109, ""upper"": 1.0}"
fact_demo_backend_000146,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_monitoring-incident,\N,tradeoff,0,4,0.0,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.489891}"
fact_demo_backend_000147,an_demo_backend,posting_prevalence,mp_v1_prevalence,overall,backend,all,y2024_2025,dim_backend_container-deploy,\N,ratio,3,6,0.5,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.187616, ""upper"": 0.812384}"
fact_demo_backend_000148,an_demo_backend,requiredness_ratio,mp_v1_requiredness,overall,backend,all,y2024_2025,dim_backend_container-deploy,\N,ratio,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_backend_000149,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_container-deploy,\N,foundation,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_backend_000150,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_container-deploy,\N,application,1,3,0.333333,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.061492, ""upper"": 0.79234}"
fact_demo_backend_000151,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_container-deploy,\N,tradeoff,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_backend_000152,an_demo_backend,posting_prevalence,mp_v1_prevalence,overall,backend,all,y2024_2025,dim_backend_cloud-infra,\N,ratio,3,6,0.5,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.187616, ""upper"": 0.812384}"
fact_demo_backend_000153,an_demo_backend,requiredness_ratio,mp_v1_requiredness,overall,backend,all,y2024_2025,dim_backend_cloud-infra,\N,ratio,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_backend_000154,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_cloud-infra,\N,foundation,1,3,0.333333,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.061492, ""upper"": 0.79234}"
fact_demo_backend_000155,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_cloud-infra,\N,application,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_backend_000156,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_cloud-infra,\N,tradeoff,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_backend_000157,an_demo_backend,posting_prevalence,mp_v1_prevalence,overall,backend,all,y2024_2025,dim_backend_cicd-automation,\N,ratio,3,6,0.5,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.187616, ""upper"": 0.812384}"
fact_demo_backend_000158,an_demo_backend,requiredness_ratio,mp_v1_requiredness,overall,backend,all,y2024_2025,dim_backend_cicd-automation,\N,ratio,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_backend_000159,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_cicd-automation,\N,foundation,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_backend_000160,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_cicd-automation,\N,application,1,3,0.333333,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.061492, ""upper"": 0.79234}"
fact_demo_backend_000161,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_cicd-automation,\N,tradeoff,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_backend_000162,an_demo_backend,posting_prevalence,mp_v1_prevalence,overall,backend,all,y2024_2025,dim_backend_payment-settlement,\N,ratio,1,6,0.166667,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.030053, ""upper"": 0.563503}"
fact_demo_backend_000163,an_demo_backend,requiredness_ratio,mp_v1_requiredness,overall,backend,all,y2024_2025,dim_backend_payment-settlement,\N,ratio,0,1,0.0,1,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.793451}"
fact_demo_backend_000164,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_payment-settlement,\N,foundation,0,1,0.0,1,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.793451}"
fact_demo_backend_000165,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_payment-settlement,\N,application,1,1,1.0,1,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.206549, ""upper"": 1.0}"
fact_demo_backend_000166,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_payment-settlement,\N,tradeoff,0,1,0.0,1,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.793451}"
fact_demo_backend_000167,an_demo_backend,posting_prevalence,mp_v1_prevalence,overall,backend,all,y2024_2025,dim_backend_service-domain-modeling,\N,ratio,3,6,0.5,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.187616, ""upper"": 0.812384}"
fact_demo_backend_000168,an_demo_backend,requiredness_ratio,mp_v1_requiredness,overall,backend,all,y2024_2025,dim_backend_service-domain-modeling,\N,ratio,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_backend_000169,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_service-domain-modeling,\N,foundation,1,3,0.333333,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.061492, ""upper"": 0.79234}"
fact_demo_backend_000170,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_service-domain-modeling,\N,application,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_backend_000171,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_service-domain-modeling,\N,tradeoff,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_backend_000172,an_demo_backend,posting_prevalence,mp_v1_prevalence,overall,backend,all,y2024_2025,dim_backend_code-review-collab,\N,ratio,3,6,0.5,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.187616, ""upper"": 0.812384}"
fact_demo_backend_000173,an_demo_backend,requiredness_ratio,mp_v1_requiredness,overall,backend,all,y2024_2025,dim_backend_code-review-collab,\N,ratio,1,3,0.333333,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.061492, ""upper"": 0.79234}"
fact_demo_backend_000174,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_code-review-collab,\N,foundation,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_backend_000175,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_code-review-collab,\N,application,1,3,0.333333,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.061492, ""upper"": 0.79234}"
fact_demo_backend_000176,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_code-review-collab,\N,tradeoff,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_backend_000177,an_demo_backend,posting_prevalence,mp_v1_prevalence,overall,backend,all,y2024_2025,dim_backend_tech-documentation,\N,ratio,3,6,0.5,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.187616, ""upper"": 0.812384}"
fact_demo_backend_000178,an_demo_backend,requiredness_ratio,mp_v1_requiredness,overall,backend,all,y2024_2025,dim_backend_tech-documentation,\N,ratio,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_backend_000179,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_tech-documentation,\N,foundation,1,3,0.333333,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.061492, ""upper"": 0.79234}"
fact_demo_backend_000180,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_tech-documentation,\N,application,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_backend_000181,an_demo_backend,depth_distribution,mp_v1_depth,overall,backend,all,y2024_2025,dim_backend_tech-documentation,\N,tradeoff,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_backend_000182,an_demo_backend,scope_expansion,mp_v1_scope_exp,overall,backend,all,y2024_2025,\N,\N,ratio,6,6,1.0,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.609666, ""upper"": 1.0}"
fact_demo_backend_000183,an_demo_backend,cooccurrence,mp_v1_cooccurrence,overall,backend,all,y2024_2025,dim_backend_caching-performance,dim_backend_message-queue,count,2,\N,2.0,6,analysis_ready,\N
fact_demo_backend_000184,an_demo_backend,cooccurrence,mp_v1_cooccurrence,overall,backend,all,y2024_2025,dim_backend_caching-performance,dim_backend_message-queue,jaccard,2,4,0.5,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.150039, ""upper"": 0.849961}"
fact_demo_backend_000185,an_demo_backend,cooccurrence,mp_v1_cooccurrence,overall,backend,all,y2024_2025,dim_backend_caching-performance,dim_backend_message-queue,conditional_a_given_b,2,3,0.666667,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_backend_000186,an_demo_backend,cooccurrence,mp_v1_cooccurrence,overall,backend,all,y2024_2025,dim_backend_caching-performance,dim_backend_message-queue,conditional_b_given_a,2,3,0.666667,6,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_backend_000187,an_demo_backend,cooccurrence,mp_v1_cooccurrence,overall,backend,all,y2024_2025,dim_backend_caching-performance,dim_backend_message-queue,association_lift,2,6,1.333333,6,analysis_ready,\N
