claim_id,analysis_version,output_id,claim_type,requirement_kind,scope_level,scope_id,claim_text,structured_slots,confidence,confidence_components,verification_status
claim_demo_mobile_000020,an_demo_mobile,out_demo_mobile_intp_fintech_finance,cluster_generalization,inferred_requirement,cluster,fintech_finance,핀테크·금융 은 실패 처리 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_mobile_network-api"", ""cluster_id"": ""fintech_finance"", ""baseline"": ""API를 붙여 본 경험"", ""deviation"": ""지연·중복·재시도까지 설계하는 수준까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_mobile_000021,an_demo_mobile,out_demo_mobile_intp_fintech_finance,cluster_generalization,inferred_requirement,cluster,fintech_finance,핀테크·금융 은 상태 관리 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_mobile_app-architecture"", ""cluster_id"": ""fintech_finance"", ""baseline"": ""화면과 로직 분리"", ""deviation"": ""금액 상태를 단일 출처로 다루는 수준까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_mobile_000022,an_demo_mobile,out_demo_mobile_intp_fintech_finance,cluster_generalization,inferred_requirement,cluster,fintech_finance,핀테크·금융 은 심사 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_mobile_store-release"", ""cluster_id"": ""fintech_finance"", ""baseline"": ""스토어 등록"", ""deviation"": ""심사 반려에 대응해 본 수준까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_mobile_000023,an_demo_mobile,out_demo_mobile_intp_si_enterprise,cluster_generalization,inferred_requirement,cluster,si_enterprise,SI·대기업 은 문서화 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_mobile_app-architecture"", ""cluster_id"": ""si_enterprise"", ""baseline"": ""화면과 로직 분리"", ""deviation"": ""설계를 문서로 남겨 인수인계 가능하게 만드는 수준까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_mobile_000024,an_demo_mobile,out_demo_mobile_intp_si_enterprise,cluster_generalization,inferred_requirement,cluster,si_enterprise,SI·대기업 은 기본기 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_mobile_kotlin-android"", ""cluster_id"": ""si_enterprise"", ""baseline"": ""안드로이드 앱 구현"", ""deviation"": ""기기와 OS 버전 호환을 함께 검증하는 수준까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_mobile_000025,an_demo_mobile,out_demo_mobile_intp_game,cluster_generalization,inferred_requirement,cluster,game,게임사 은 성능 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_mobile_kotlin-android"", ""cluster_id"": ""game"", ""baseline"": ""앱 화면 구현"", ""deviation"": ""여러 기종에서 프레임 드랍 없이 도는 수준까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_mobile_000026,an_demo_mobile,out_demo_mobile_intp_game,cluster_generalization,inferred_requirement,cluster,game,게임사 은 두 플랫폼 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_mobile_swift-ios"", ""cluster_id"": ""game"", ""baseline"": ""한 플랫폼 구현"", ""deviation"": ""두 플랫폼을 함께 대응하는 수준까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_mobile_000027,an_demo_mobile,out_demo_mobile_intp_game,cluster_generalization,inferred_requirement,cluster,game,게임사 은 빌드 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_mobile_store-release"", ""cluster_id"": ""game"", ""baseline"": ""스토어 배포"", ""deviation"": ""두 스토어의 빌드와 심사 주기를 함께 관리하는 수준까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_mobile_000028,an_demo_mobile,out_demo_mobile_strat_overall,strategy,\N,overall,mobile,한 플랫폼 앱 완성 은 모바일 개발자 지원 준비에서 우선순위가 높다.,"{""concept_id"": ""cc_mobile_app-project"", ""channels"": [""portfolio""]}",0.75000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_mobile_000029,an_demo_mobile,out_demo_mobile_strat_overall,strategy,\N,overall,mobile,네트워크 계층과 실패 처리 은 모바일 개발자 지원 준비에서 우선순위가 높다.,"{""concept_id"": ""cc_mobile_network-layer"", ""channels"": [""portfolio"", ""interview""]}",0.75000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_mobile_000030,an_demo_mobile,out_demo_mobile_strat_overall,strategy,\N,overall,mobile,스토어 배포 경험 은 모바일 개발자 지원 준비에서 우선순위가 높다.,"{""concept_id"": ""cc_mobile_store-release"", ""channels"": [""portfolio""]}",0.75000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_security_000001,an_demo_security,out_demo_security_stat_overall,statistic,\N,overall,security,네트워크 보안 은 최근 1년 정보보안 공고의 94% 에 나타난다.,"{""dimension_id"": ""dim_security_network-security"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_security_000002,an_demo_security,out_demo_security_stat_overall,statistic,\N,overall,security,웹 취약점 진단 은 최근 1년 정보보안 공고의 89% 에 나타난다.,"{""dimension_id"": ""dim_security_web-vuln-assessment"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_security_000003,an_demo_security,out_demo_security_stat_overall,statistic,\N,overall,security,개인정보·컴플라이언스 은 최근 1년 정보보안 공고의 78% 에 나타난다.,"{""dimension_id"": ""dim_security_privacy-compliance"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_security_000004,an_demo_security,out_demo_security_stat_overall,statistic,\N,overall,security,시큐어 코딩 은 최근 1년 정보보안 공고의 72% 에 나타난다.,"{""dimension_id"": ""dim_security_secure-coding"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_security_000005,an_demo_security,out_demo_security_stat_overall,statistic,\N,overall,security,보안관제·SIEM 은 최근 1년 정보보안 공고의 67% 에 나타난다.,"{""dimension_id"": ""dim_security_soc-siem"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_security_000006,an_demo_security,out_demo_security_intp_overall,posting_explicit,explicit_requirement,overall,security,웹 취약점 점검 수행 은 기업군과 무관하게 반복되는 공통 기대치다.,"{""dimension_id"": ""dim_security_web-vuln-assessment"", ""baseline_title"": ""웹 취약점 점검 수행""}",0.78000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_security_000007,an_demo_security,out_demo_security_intp_overall,posting_explicit,explicit_requirement,overall,security,네트워크·서버 보안 기본 은 기업군과 무관하게 반복되는 공통 기대치다.,"{""dimension_id"": ""dim_security_network-security"", ""baseline_title"": ""네트워크·서버 보안 기본""}",0.78000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_security_000008,an_demo_security,out_demo_security_intp_overall,posting_explicit,explicit_requirement,overall,security,보안 로그 확인과 이상 징후 보고 은 기업군과 무관하게 반복되는 공통 기대치다.,"{""dimension_id"": ""dim_security_soc-siem"", ""baseline_title"": ""보안 로그 확인과 이상 징후 보고""}",0.78000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_security_000009,an_demo_security,out_demo_security_intp_bigtech_platform,cluster_generalization,inferred_requirement,cluster,bigtech_platform,빅테크·플랫폼 은 탐지 운영 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_security_soc-siem"", ""cluster_id"": ""bigtech_platform"", ""baseline"": ""로그를 읽고 보고"", ""deviation"": ""탐지 정책을 설계하고 오탐을 줄이는 일까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_security_000010,an_demo_security,out_demo_security_intp_bigtech_platform,cluster_generalization,inferred_requirement,cluster,bigtech_platform,빅테크·플랫폼 은 방어 설계 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_security_network-security"", ""cluster_id"": ""bigtech_platform"", ""baseline"": ""보안 설정의 의미 이해"", ""deviation"": ""대규모 트래픽 환경의 방어 구성까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_security_000011,an_demo_security,out_demo_security_intp_bigtech_platform,cluster_generalization,inferred_requirement,cluster,bigtech_platform,빅테크·플랫폼 은 자동화 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_security_secure-coding"", ""cluster_id"": ""bigtech_platform"", ""baseline"": ""코드 검토 참여"", ""deviation"": ""반복 점검을 도구로 옮기는 일까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_security_000012,an_demo_security,out_demo_security_intp_startup,cluster_generalization,inferred_requirement,cluster,startup,스타트업 은 내부 지침 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_security_privacy-compliance"", ""cluster_id"": ""startup"", ""baseline"": ""법령 이해"", ""deviation"": ""내부 지침 정비와 사내 안내까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_security_000013,an_demo_security,out_demo_security_intp_startup,cluster_generalization,inferred_requirement,cluster,startup,스타트업 은 단독 수행 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_security_web-vuln-assessment"", ""cluster_id"": ""startup"", ""baseline"": ""점검 수행"", ""deviation"": ""점검부터 개선 과제 관리까지 단독으로""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_security_000014,an_demo_security,out_demo_security_intp_b2b_saas,cluster_generalization,inferred_requirement,cluster,b2b_saas,B2B SaaS 은 진단 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_security_web-vuln-assessment"", ""cluster_id"": ""b2b_saas"", ""baseline"": ""점검 수행"", ""deviation"": ""고객사 대상 진단과 결과 전달까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_security_000015,an_demo_security,out_demo_security_intp_b2b_saas,cluster_generalization,inferred_requirement,cluster,b2b_saas,B2B SaaS 은 제품 보안 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_security_secure-coding"", ""cluster_id"": ""b2b_saas"", ""baseline"": ""원칙 이해"", ""deviation"": ""제품 코드 검토 기준 운영까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_security_000016,an_demo_security,out_demo_security_intp_fintech_finance,cluster_generalization,inferred_requirement,cluster,fintech_finance,핀테크·금융 은 규제 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_security_privacy-compliance"", ""cluster_id"": ""fintech_finance"", ""baseline"": ""법령의 기본 내용 이해"", ""deviation"": ""금융 보안 규제 대응까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_security_000017,an_demo_security,out_demo_security_intp_fintech_finance,cluster_generalization,inferred_requirement,cluster,fintech_finance,핀테크·금융 은 사고 대응 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_security_soc-siem"", ""cluster_id"": ""fintech_finance"", ""baseline"": ""이상 징후 보고"", ""deviation"": ""대응 절차 수립과 훈련까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_security_000018,an_demo_security,out_demo_security_intp_fintech_finance,cluster_generalization,inferred_requirement,cluster,fintech_finance,핀테크·금융 은 장비 운영 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_security_network-security"", ""cluster_id"": ""fintech_finance"", ""baseline"": ""보안 설정 이해"", ""deviation"": ""보안 장비 운영과 정책 관리까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_security_000019,an_demo_security,out_demo_security_intp_si_enterprise,cluster_generalization,inferred_requirement,cluster,si_enterprise,SI·대기업 은 인증 심사 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_security_privacy-compliance"", ""cluster_id"": ""si_enterprise"", ""baseline"": ""법령 이해"", ""deviation"": ""관리체계 인증 심사 대응까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_security_000020,an_demo_security,out_demo_security_intp_si_enterprise,cluster_generalization,inferred_requirement,cluster,si_enterprise,SI·대기업 은 인프라 정책 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_security_network-security"", ""cluster_id"": ""si_enterprise"", ""baseline"": ""보안 설정 점검"", ""deviation"": ""고객사 인프라 정책 관리까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_security_000021,an_demo_security,out_demo_security_intp_si_enterprise,cluster_generalization,inferred_requirement,cluster,si_enterprise,SI·대기업 은 정기 진단 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_security_web-vuln-assessment"", ""cluster_id"": ""si_enterprise"", ""baseline"": ""점검 수행"", ""deviation"": ""정기 진단과 조치 이행 관리까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_security_000022,an_demo_security,out_demo_security_intp_game,cluster_generalization,inferred_requirement,cluster,game,게임사 은 이상 행위 탐지 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_security_soc-siem"", ""cluster_id"": ""game"", ""baseline"": ""로그 확인"", ""deviation"": ""실시간 서비스의 이상 행위 식별까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_security_000023,an_demo_security,out_demo_security_intp_game,cluster_generalization,inferred_requirement,cluster,game,게임사 은 트래픽 방어 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_security_network-security"", ""cluster_id"": ""game"", ""baseline"": ""보안 장비 이해"", ""deviation"": ""대량 트래픽 상황의 대응까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_security_000024,an_demo_security,out_demo_security_strat_overall,strategy,\N,overall,security,웹 취약점 진단 실습 은 정보보안 지원 준비에서 우선순위가 높다.,"{""concept_id"": ""cc_security_web-vuln-lab"", ""channels"": [""portfolio""]}",0.75000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_security_000025,an_demo_security,out_demo_security_strat_overall,strategy,\N,overall,security,보안 로그 분석 실습 은 정보보안 지원 준비에서 우선순위가 높다.,"{""concept_id"": ""cc_security_log-analysis"", ""channels"": [""portfolio"", ""interview""]}",0.75000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_game_client_000001,an_demo_game_client,out_demo_game_client_stat_overall,statistic,\N,overall,game_client,그래픽스·렌더링 최적화 은 최근 1년 게임 클라이언트 공고의 100% 에 나타난다.,"{""dimension_id"": ""dim_game_client_graphics-opt"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_game_client_000002,an_demo_game_client,out_demo_game_client_stat_overall,statistic,\N,overall,game_client,클라이언트 네트워크 동기화 은 최근 1년 게임 클라이언트 공고의 100% 에 나타난다.,"{""dimension_id"": ""dim_game_client_net-sync"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_game_client_000003,an_demo_game_client,out_demo_game_client_stat_overall,statistic,\N,overall,game_client,게임 수학·물리 은 최근 1년 게임 클라이언트 공고의 94% 에 나타난다.,"{""dimension_id"": ""dim_game_client_game-math"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_game_client_000004,an_demo_game_client,out_demo_game_client_stat_overall,statistic,\N,overall,game_client,Unity·C# 클라이언트 구현 은 최근 1년 게임 클라이언트 공고의 89% 에 나타난다.,"{""dimension_id"": ""dim_game_client_unity-csharp"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_game_client_000005,an_demo_game_client,out_demo_game_client_stat_overall,statistic,\N,overall,game_client,Unreal·C++ 클라이언트 구현 은 최근 1년 게임 클라이언트 공고의 50% 에 나타난다.,"{""dimension_id"": ""dim_game_client_unreal-cpp"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_game_client_000006,an_demo_game_client,out_demo_game_client_intp_overall,posting_explicit,explicit_requirement,overall,game_client,엔진으로 완성한 플레이 빌드 은 기업군과 무관하게 반복되는 공통 기대치다.,"{""dimension_id"": ""dim_game_client_unity-csharp"", ""baseline_title"": ""엔진으로 완성한 플레이 빌드""}",0.78000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_game_client_000007,an_demo_game_client,out_demo_game_client_intp_overall,posting_explicit,explicit_requirement,overall,game_client,C++·언리얼 게임플레이 구현 은 기업군과 무관하게 반복되는 공통 기대치다.,"{""dimension_id"": ""dim_game_client_unreal-cpp"", ""baseline_title"": ""C++·언리얼 게임플레이 구현""}",0.78000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_game_client_000008,an_demo_game_client,out_demo_game_client_intp_overall,posting_explicit,explicit_requirement,overall,game_client,프레임 예산·렌더링 비용 관리 은 기업군과 무관하게 반복되는 공통 기대치다.,"{""dimension_id"": ""dim_game_client_graphics-opt"", ""baseline_title"": ""프레임 예산·렌더링 비용 관리""}",0.78000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_game_client_000009,an_demo_game_client,out_demo_game_client_intp_bigtech_platform,cluster_generalization,inferred_requirement,cluster,bigtech_platform,빅테크·플랫폼 은 저사양 대응 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_game_client_graphics-opt"", ""cluster_id"": ""bigtech_platform"", ""baseline"": ""프레임 예산 관리"", ""deviation"": ""목표 수치를 정한 기기별 최적화까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_game_client_000010,an_demo_game_client,out_demo_game_client_intp_bigtech_platform,cluster_generalization,inferred_requirement,cluster,bigtech_platform,빅테크·플랫폼 은 엔진 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_game_client_unity-csharp"", ""cluster_id"": ""bigtech_platform"", ""baseline"": ""엔진 구현 기본기"", ""deviation"": ""UI 와 인게임 로직을 함께 맡는 범위까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_game_client_000011,an_demo_game_client,out_demo_game_client_intp_bigtech_platform,cluster_generalization,inferred_requirement,cluster,bigtech_platform,빅테크·플랫폼 은 동기화 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_game_client_net-sync"", ""cluster_id"": ""bigtech_platform"", ""baseline"": ""서버 상태 동기화 이해"", ""deviation"": ""실시간 랭킹 등 서버 연동 화면까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_game_client_000012,an_demo_game_client,out_demo_game_client_intp_startup,cluster_generalization,inferred_requirement,cluster,startup,스타트업 은 자원 예산 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_game_client_graphics-opt"", ""cluster_id"": ""startup"", ""baseline"": ""프레임 예산 관리"", ""deviation"": ""발열·배터리까지 포함한 자원 조절""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
